,Expected Annual Damage,Expected Number of Deaths,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs
11241,48457988.5407461,0.015141772159522275,0.011207118111461873,35182147.93263253,1412.029872702273
11242,21599089.61105679,0.006435228505259341,0.00584132143476915,18325013.904940747,653.9467915901472
11243,36294161.31986341,0.011010038433945529,0.010305401604238238,32564878.461137652,1095.774648052458
11244,21599089.61105679,0.006435228505259341,0.00584132143476915,18325013.904940747,653.9467915901472
11245,21599089.61105679,0.006435228505259341,0.00584132143476915,18325013.904940747,653.9467915901472
11246,23306892.24202672,0.007520982320713739,0.00584132143476915,18325013.904940747,689.2929586972858
11247,80678263.58530724,0.011693854936420705,0.0,0.0,2962.889208945776
11248,5315711.044114016,0.0012530735921423423,0.0006591665216521519,2041635.3379979716,167.14031184382608
11249,82386066.21627717,0.012779608751875103,0.0,0.0,2998.2353760529145
11250,100382197.64451611,0.017423996953001553,0.0,0.0,3580.961528236077
11251,100382197.64451611,0.017423996953001553,0.0,0.0,3580.961528236077
11252,94997154.39648828,0.013982992968758759,0.0,0.0,3469.168196745463
11253,9615305.422100563,0.004307129370737678,0.00016148855678759297,500979.31534696097,244.32974696539048
11254,100382197.64451611,0.017423996953001553,0.0,0.0,3580.961528236077
11255,100382197.64451611,0.017423996953001553,0.0,0.0,3580.961528236077
11256,168543915.91191834,0.05274306717125972,0.05169489222172858,165380863.92445436,5147.301899175338
11257,197848668.0050006,0.06165159433041265,0.06064814220616243,194938411.8752728,6083.503153740366
11258,168543915.91191834,0.05274306717125972,0.05169489222172858,165380863.92445436,5147.301899175338
11259,166908534.02204838,0.05209507212115126,0.05192806766606898,166057665.29948232,5110.516690867357
11260,168543915.91191834,0.05274306717125972,0.05169489222172858,165380863.92445436,5147.301899175338
11261,169438183.3195059,0.05239469034274016,0.05056705409157536,162106962.21159914,5188.833660412329
11262,3163051.9874639735,0.0010481749495311376,0.0,0.0,81.62620626313378
11263,4468800.650212279,0.0008422752312564696,0.0,0.0,141.3556300721442
11264,8496547.600223804,0.0015939872577185052,0.0,0.0,273.56187630344664
11265,11095531.134175507,0.002491986525027247,0.0,0.0,340.2628762524704
11266,8496547.600223804,0.0015939872577185052,0.0,0.0,273.56187630344664
11267,8392053.158759408,0.0026245450948988026,0.0023706499892660582,7289793.191496302,246.14445470827928
11268,198354689.3692275,0.060491846023115775,0.05889785876539727,189858141.7690037,6141.777078978874
11269,8496547.600223804,0.0015939872577185052,0.0,0.0,273.56187630344664
11270,8264158.672538953,0.001512987004160285,0.0,0.0,267.6963862713171
11271,8195869.813178503,0.0014918186123519179,0.0,0.0,266.7050908673086
11272,8264158.672538953,0.001512987004160285,0.0,0.0,267.6963862713171
11273,17306623.18435002,0.004610024356875477,0.0,0.0,499.34345000151006
11274,8264158.672538953,0.001512987004160285,0.0,0.0,267.6963862713171
11275,2689706.68031028,0.0008423081343520455,0.0007851096527551595,2407190.487027341,78.87683480317536
11276,60295634.17799512,0.017911843752870478,0.016398856748710194,52031475.50545617,1837.7415569885331
11277,62438333.652560234,0.019918672285101562,0.016700229287328807,52906221.768338755,1837.45635472377
11278,42181208.245435506,0.01358389556708694,0.010387310967381293,32682571.522531763,1220.6098619115505
11279,41920225.022851184,0.013400060974412875,0.013343728211175632,41640501.621757776,1246.141925081088
11280,42181208.245435506,0.01358389556708694,0.010387310967381293,32682571.522531763,1220.6098619115505
11281,44785843.39103603,0.013330061351796495,0.00880716047727003,27839364.874261733,1325.3098929808746
11282,9498636.722903747,0.0031965845997056464,0.0,0.0,242.4283402639586
11283,42181208.245435506,0.01358389556708694,0.010387310967381293,32682571.522531763,1220.6098619115505
11284,2869898.0873402483,0.000977099386250168,0.0,0.0,72.98156248553668
11285,2900232.9913932765,0.000996907279088232,0.0,0.0,73.53027758882675
11286,2869898.0873402483,0.000977099386250168,0.0,0.0,72.98156248553668
11287,2869898.0873402483,0.000977099386250168,0.0,0.0,72.98156248553668
11288,2869898.0873402483,0.000977099386250168,0.0,0.0,72.98156248553668
11289,2869898.0873402483,0.000977099386250168,0.0,0.0,72.98156248553668
11290,307981819.1317187,0.0926262117219703,0.09164911233572014,305111921.04437846,9930.551474404276
11291,308159569.85708964,0.09268735504444209,0.09171025565819192,305289671.7697494,9935.453781770775
11292,396599968.13911086,0.11971323953616575,0.11871633225707752,393699735.1477176,12737.722083681561
11293,395872129.93500316,0.11946248059430672,0.1184655733152185,392971896.9436099,12717.43877429888
11294,396599968.13911086,0.11971323953616575,0.11871633225707752,393699735.1477176,12737.722083681561
