,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
690,0.0,0.0,0.0,1701037240.1355417,30351526.042379983,1.2641956921898019
691,0.0,0.0,0.0,328980074.0981651,30351526.042379983,0.20194287381960013
692,0.0,0.0,0.0,3112368636.4178424,30351526.042379983,1.9287412068558492
693,0.0,0.0,0.0,185779616.46697322,30351526.042379983,0.15443262057930815
694,0.0,0.0,0.0,3047718623.797617,30351526.042379983,1.878729522117854
695,0.0,0.0,0.0,2891580279.03815,30351526.042379983,1.8667324892724073
696,0.0,0.0,0.0,303499318.3493888,30351526.042379983,0.26814641005659584
697,0.0,0.0,0.0,2233394066.690861,30351526.042379983,1.8983571308830298
698,0.0,0.0,0.0,907233007.646178,30351526.042379983,0.8468116499675412
699,0.0,0.0,0.0,2238050257.5882926,30351526.042379983,1.9129008470216484
700,0.0,0.0,0.0,400600654.8244267,30351526.042379983,0.5792252296656638
701,0.0,0.0,0.0,210013384.25496158,30351526.042379983,0.2772785680596046
702,0.0,0.0,0.0,1317809544.2246487,30351526.042379983,0.8493998382094141
703,0.0,0.0,0.0,2866218962.029411,30351526.042379983,2.0258735696549586
704,0.0046940628157776925,5001958.145791508,0.0,32196597.22820185,30351526.042379983,0.04443689990783195
705,0.0,0.0,0.0,857751527.630512,30351526.042379983,0.973580672510278
706,0.0,0.0,0.0,2583203777.8338675,30351526.042379983,1.935491790325714
707,0.0,0.0,0.0,3150781148.9660616,30351526.042379983,2.0308274505938675
708,0.0,0.0,0.0,3380226564.0250072,30351526.042379983,1.9069794478812716
709,0.0,0.0,0.0,2293117331.502981,30351526.042379983,2.849665780714619
710,0.0,0.0,0.0,555757651.0565972,30351526.042379983,0.8559204906852369
711,0.0,0.0,0.0,2563747760.885746,30351526.042379983,1.8869916577141455
712,0.0,0.0,0.0,2306913419.9641185,30351526.042379983,3.61167558954978
713,0.0,0.0,0.0,220141266.32480216,30351526.042379983,0.1545275843033074
714,0.0,0.0,0.0,591225917.8404907,30351526.042379983,0.7921028421511955
715,0.6969350090474729,817481964.162391,0.0,1275006880.7139902,30351526.042379983,1.0186444812099376
716,0.0,0.0,0.0,4883972549.395849,30351526.042379983,5.00961001716325
717,0.0,0.0,0.0,2632926604.7606606,30351526.042379983,1.8967039118786613
718,0.0,0.0,0.0,157873110.23781314,30351526.042379983,0.20602631595386778
719,0.0,0.0,0.0,3007462391.4596586,30351526.042379983,1.8452283887670522
720,0.0,0.0,0.0,3025365588.715829,30351526.042379983,3.9079438540437206
721,0.0,0.0,0.0,2060817117.174139,30351526.042379983,1.6339096366435562
722,0.0,0.0,0.0,2606895939.1577206,30351526.042379983,1.913252042029152
723,0.0,0.0,0.0,525887255.3972894,30351526.042379983,0.8401264735165263
724,0.0,0.0,0.0,285056575.344302,30351526.042379983,0.1751244702056755
725,0.0,0.0,0.0,3424466008.882996,30351526.042379983,3.0929815818576243
726,0.0,0.0,0.0,597233635.4007281,30351526.042379983,0.4187033338474609
727,0.0,0.0,0.0,369415058.602814,30351526.042379983,0.5266098990409579
728,0.0,0.0,0.0,2841625137.463559,30351526.042379983,1.8739374310785264
729,0.0,0.0,0.0,44467196.056022495,30351526.042379983,0.052574502878838685
730,0.0,0.0,0.0,624512199.4197516,30351526.042379983,0.8860893559514926
731,0.0,0.0,0.0,2899715394.348781,30351526.042379983,1.8733451416665563
732,0.0,0.0,0.0,2781635926.039644,30351526.042379983,3.7918856627272555
733,0.0,0.0,0.0,219392674.94680694,30351526.042379983,0.13231066330114188
734,0.0,0.0,0.0,227197965.16651243,30351526.042379983,0.2976223648867499
735,0.0,0.0,0.0,3396173308.6276474,30351526.042379983,3.9476287040610245
736,0.0,0.0,0.0,2423910697.618932,30351526.042379983,3.479365411477453
737,0.0,0.0,0.0,2996742493.3234863,30351526.042379983,3.3510191103696556
738,0.0,0.0,0.0,154341189.14865088,30351526.042379983,0.24667614136471228
739,0.0,0.0,0.0,364705341.2372624,30351526.042379983,0.2972909064894717
740,0.0,0.0,0.0,3349054581.5217667,30351526.042379983,1.8849194099473898
741,0.0,0.0,0.0,3183152553.2257657,30351526.042379983,2.6696683722409724
742,0.0,0.0,0.0,1033187660.1336428,30351526.042379983,0.8137002329594818
743,0.0,0.0,0.0,2845842854.323368,30351526.042379983,2.110358260948689
744,0.0,0.0,0.0,580078360.293282,30351526.042379983,0.38906318445667926
745,0.0,0.0,0.0,3290193756.396702,30351526.042379983,3.1011416690048996
746,0.0,0.0,0.0,2772102919.712759,30351526.042379983,1.9323129238529664
747,0.03823891379666716,51554537.628812104,0.0,237893623.9512911,30351526.042379983,0.28471909759209024
748,0.003545544436908208,3347711.1765428022,0.0,2453205024.7633266,30351526.042379983,1.9547489128677027
749,0.0,0.0,0.0,203408793.89187753,30351526.042379983,0.1935949828684259
750,0.20723071413205701,155681296.56584206,0.0,179804072.98853672,30351526.042379983,0.25570646032672073
751,0.0,0.0,0.0,4171851927.5880423,30351526.042379983,4.645621708930319
752,0.09136334960605752,96196347.6640164,0.0,192633654.58508438,30351526.042379983,0.2552896229039934
753,0.0,0.0,0.0,2898206018.341241,30351526.042379983,2.5888374142684834
754,0.0,0.0,0.0,2548369762.7467084,30351526.042379983,1.8727689610757792
755,0.0,0.0,0.0,2653812448.052875,30351526.042379983,1.9690520354144407
756,0.0,0.0,0.0,97147024.09476627,30351526.042379983,0.11741102780387523
757,0.0,0.0,0.0,171422853.37851578,30351526.042379983,0.2594750864015217
758,0.0,0.0,0.0,2573469695.092757,30351526.042379983,1.8959856035278917
759,0.0,0.0,0.0,2633458541.324977,30351526.042379983,1.8965463851534559
760,0.0,0.0,0.0,1400837279.2766845,30351526.042379983,0.8364485808893547
761,0.0,0.0,0.0,1561671520.2712843,30351526.042379983,2.2608185656714945
762,0.0,0.0,0.0,2925245933.089237,30351526.042379983,1.8988224267048532
763,0.0,0.0,0.0,291095292.8846109,30351526.042379983,0.24034511050401786
764,0.0,0.0,0.0,833655070.5711715,30351526.042379983,0.6204637341591888
765,0.0,0.0,0.0,201751592.04194865,30351526.042379983,0.2148583747869698
766,0.0,0.0,0.0,1723146345.1303456,30351526.042379983,3.7218062726926346
767,0.0,0.0,0.0,902757646.1903849,30351526.042379983,0.8420569114473133
768,0.0,0.0,0.0,1652871022.8422954,30351526.042379983,2.3954425140826388
769,0.0,0.0,0.0,307792441.53076565,30351526.042379983,0.5784486114873124
770,0.0,0.0,0.0,484122349.74333507,30351526.042379983,0.4498684735268147
771,0.0,0.0,0.0,3429155836.3253226,30351526.042379983,2.4105355777576736
772,0.0,0.0,0.0,241182856.47172904,30351526.042379983,0.23385658324007563
773,0.0,0.0,0.0,401340720.6175454,30351526.042379983,0.2954278921419712
774,0.0,0.0,0.0,2099503925.6234014,30351526.042379983,1.9209002168686928
775,0.0,0.0,0.0,541050408.0870808,30351526.042379983,0.6814856066215523
776,0.0,0.0,0.0,2118123140.6083663,30351526.042379983,3.9664451615904133
777,0.0,0.0,0.0,3220870892.934613,30351526.042379983,1.858970751650219
778,0.0,0.0,0.0,3308545006.736848,30351526.042379983,2.07529237706472
779,0.0,0.0,0.0,2184115354.470525,30351526.042379983,3.5301467883894015
780,0.0,0.0,0.0,2885076731.612039,30351526.042379983,2.097236594106943
781,0.0,0.0,0.0,1695964417.473355,30351526.042379983,2.9890808929692025
782,0.0,0.0,0.0,2422303037.795535,30351526.042379983,3.834814217911832
783,0.0,0.0,0.0,652121250.568157,30351526.042379983,1.1567785217756092
784,0.0,0.0,0.0,153681938.73117924,30351526.042379983,0.1827729932893306
785,0.0,0.0,0.0,2892089494.433033,30351526.042379983,3.829037384669554
786,0.0,0.0,0.0,987153802.9849675,30351526.042379983,1.6552084803542755
787,0.0,0.0,0.0,2707964220.932003,30351526.042379983,1.8387089721013863
788,0.0,0.0,0.0,2092301225.1514325,30351526.042379983,1.9016769031031135
789,0.0,0.0,0.0,407511455.1472868,30351526.042379983,0.3493409297347566
790,0.0,0.0,0.0,1517432685.5414884,30351526.042379983,1.7805403173624734
791,0.0,0.0,0.0,572630508.37559,30351526.042379983,0.7743742289723782
792,0.0,0.0,0.0,456950531.0983988,30351526.042379983,0.33254546718117084
793,0.0,0.0,0.0,3743529176.970845,30351526.042379983,3.6339795364677974
794,0.0,0.0,0.0,1469786951.8575323,30351526.042379983,2.957314846459352
795,0.0,0.0,0.0,1250045784.5526702,30351526.042379983,0.8755648426071773
796,0.0,0.0,0.0,3462937915.980287,30351526.042379983,2.2024696292422234
797,0.0,0.0,0.0,168206297.09086227,30351526.042379983,0.1980111929231571
798,0.0,0.0,0.0,1216810984.3543944,30351526.042379983,1.6139304472684528
799,0.0,0.0,0.0,2288698199.279983,30351526.042379983,1.8846100691278957
800,0.0,0.0,0.0,2571359623.318589,30351526.042379983,1.8849194099473898
801,0.0,0.0,0.0,2864527532.127482,30351526.042379983,1.8932764156859516
802,0.0,0.0,0.0,3246751381.81831,30351526.042379983,1.904603987298563
803,0.0,0.0,0.0,1466613349.1551435,30351526.042379983,0.8519482510096039
804,0.0,0.0,0.0,3062043247.7869225,30351526.042379983,3.74570496553205
805,0.0,0.0,0.0,2906338868.934392,30351526.042379983,1.878729522117854
806,0.0,0.0,0.0,674572257.2068576,30351526.042379983,0.6828872220525204
807,0.0,0.0,0.0,5409802791.362861,30351526.042379983,4.977375721191388
808,0.0,0.0,0.0,139069119.27247247,30351526.042379983,0.10580779635067442
809,0.0,0.0,0.0,3200333295.5079923,30351526.042379983,2.043787855070382
810,0.0,0.0,0.0,285167749.6311515,30351526.042379983,0.2024417246251039
811,0.0,0.0,0.0,435310668.0633589,30351526.042379983,0.3201027839880232
812,0.0,0.0,0.0,2165198176.8242464,30351526.042379983,3.50651686170346
813,0.0,0.0,0.0,158105445.25279248,30351526.042379983,0.20659107531236948
814,0.7114153413248678,832515279.0213414,0.0,1130379571.7296324,30351526.042379983,1.1111798949204108
815,0.0,0.0,0.0,264313696.73029584,30351526.042379983,0.31987001939035203
816,0.0,0.0,0.0,1438248057.7619228,30351526.042379983,0.9576052043297297
817,0.0,0.0,0.0,2672474958.5030727,30351526.042379983,1.8494435919002554
818,0.0,0.0,0.0,4026897968.4165506,30351526.042379983,3.6594873084098056
819,0.0,0.0,0.0,2393557542.403006,30351526.042379983,3.829780272110127
820,0.0,0.0,0.0,1832682458.3764846,30351526.042379983,3.4116031347387015
821,0.0,0.0,0.0,748028152.8887246,30351526.042379983,1.009507444470066
822,0.0,0.0,0.0,2901788755.585517,30351526.042379983,1.8750306248371325
823,0.0,0.0,0.0,2883805500.691229,30351526.042379983,1.8604132563346323
824,0.0,0.0,0.0,2282902393.5420475,30351526.042379983,1.8900115175298768
825,0.0,0.0,0.0,921698186.3071033,30351526.042379983,0.6748977349459157
826,0.0,0.0,0.0,642483683.1724771,30351526.042379983,0.524698087510394
827,0.0,0.0,0.0,2558170708.493636,30351526.042379983,1.8727689610757792
828,0.0,0.0,0.0,2093891929.778932,30351526.042379983,1.4632484496434466
829,0.0,0.0,0.0,2730916833.7596564,30351526.042379983,1.9046409748365292
830,0.0,0.0,0.0,383335087.36691856,30351526.042379983,0.32722870800146203
831,0.0,0.0,0.0,5506908807.194155,30351526.042379983,4.499940275812441
832,0.0,0.0,0.0,3217479867.8189135,30351526.042379983,1.8956189679134765
833,0.0,0.0,0.0,1119777243.8353448,30351526.042379983,1.0022790329178926
834,0.0,0.0,0.0,2547571195.524469,30351526.042379983,1.8721852411929158
835,0.0,0.0,0.0,1320922058.800226,30351526.042379983,2.403357631339221
836,0.0,0.0,0.0,156917606.66325134,30351526.042379983,0.10902740910078096
837,0.0,0.0,0.0,3405106737.0128307,30351526.042379983,2.649830121811146
838,0.0,0.0,0.0,117868139.683036,30351526.042379983,0.10042237161926974
839,0.0,0.0,0.0,738637036.3232551,30351526.042379983,0.6119944401558065
840,0.0,0.0,0.0,2889562909.0306053,30351526.042379983,1.8650928157516677
841,0.008820476529019579,10306137.627254324,0.0,2385992626.773598,30351526.042379983,1.8222963945956956
842,0.0,0.0,0.0,1690199554.281153,30351526.042379983,1.2435174253882517
843,0.0,0.0,0.0,304477277.62778664,30351526.042379983,0.28187318926574473
844,0.0,0.0,0.0,1007175686.8456614,30351526.042379983,0.8833017201598218
845,0.0,0.0,0.0,1962362823.8398287,30351526.042379983,3.524037017242756
846,0.0,0.0,0.0,3916691786.2378235,30351526.042379983,2.740765356383136
847,0.0,0.0,0.0,1423318813.940462,30351526.042379983,0.8949325918075632
848,0.0,0.0,0.0,2892802077.029841,30351526.042379983,2.2003695487940496
849,0.0,0.0,0.0,940973663.9555693,30351526.042379983,0.8506273992400053
850,0.0,0.0,0.0,251062486.707093,30351526.042379983,0.35109608913236034
851,0.0,0.0,0.0,348984090.5742248,30351526.042379983,0.32464855310878316
852,0.0,0.0,0.0,523570106.2248191,30351526.042379983,0.9780051378217771
853,0.0,0.0,0.0,2728540469.7011976,30351526.042379983,1.8983976351977163
854,0.0,0.0,0.0,220204359.4925533,30351526.042379983,0.17045684890885765
855,0.0,0.0,0.0,1520049842.2905917,30351526.042379983,3.494050718114777
856,0.0,0.0,0.0,4106650047.7351556,30351526.042379983,5.184217225042814
857,0.0,0.0,0.0,2436407843.848041,30351526.042379983,3.5609156575370133
858,0.0,0.0,0.0,1780221058.7807,30351526.042379983,3.5010524832160437
859,0.0,0.0,0.0,2208022227.305566,30351526.042379983,1.8732902576036818
860,0.0,0.0,0.0,126518499.59177026,30351526.042379983,0.15603056613185456
861,0.0,0.0,0.0,2393772364.8729243,30351526.042379983,3.4268246920511416
862,0.0,0.0,0.0,268184625.98722914,30351526.042379983,0.25592020193376425
863,0.0,0.0,0.0,604901192.9031014,30351526.042379983,0.9082147976013245
864,0.0,0.0,0.0,350029131.56538165,30351526.042379983,0.2692993382351074
865,0.0,0.0,0.0,1117645216.0209982,30351526.042379983,0.8425109196183517
866,0.0,0.0,0.0,1297934509.4353921,30351526.042379983,0.9663866152007584
867,0.0,0.0,0.0,2528750909.584365,30351526.042379983,4.016171527686327
868,0.010758128140064493,12067989.664532218,0.0,1950889090.2626283,30351526.042379983,1.3505261766312038
869,0.0,0.0,0.0,237405688.31575447,30351526.042379983,0.19480371322969722
870,0.0,0.0,0.0,2915203911.6230526,30351526.042379983,1.8859370882263011
871,0.0,0.0,0.0,3385045608.2878914,30351526.042379983,4.537845445775038
872,0.0,0.0,0.0,840798239.7240331,30351526.042379983,1.070383507540866
873,0.0,0.0,0.0,1751875415.0700116,30351526.042379983,3.4402945627245716
874,0.0,0.0,0.0,3716907418.45623,30351526.042379983,2.534128133854046
875,0.0,0.0,0.0,463879725.88818014,30351526.042379983,0.4912737460044007
876,0.0,0.0,0.0,357733240.9902284,30351526.042379983,0.5309553318642453
877,0.0,0.0,0.0,2757160119.906069,30351526.042379983,1.920766665373597
878,0.09793691230500558,86248956.74578035,0.0,2416414347.0459695,30351526.042379983,2.076552030646807
879,0.0,0.0,0.0,2897074837.313102,30351526.042379983,1.92002476837126
880,0.0,0.0,0.0,2714274720.1409516,30351526.042379983,1.8859370882263011
881,0.0,0.0,0.0,3331573048.865811,30351526.042379983,2.101050204620021
882,0.0,0.0,0.0,2883840727.2754493,30351526.042379983,1.9089801004045515
883,0.0,0.0,0.0,2509346834.796317,30351526.042379983,3.6660444637092993
884,0.0,0.0,0.0,980119061.2085991,30351526.042379983,1.1451901251413161
885,0.0,0.0,0.0,219751037.99594048,30351526.042379983,0.1964786143244574
886,0.0,0.0,0.0,133059725.45759709,30351526.042379983,0.12836004104743365
887,0.0,0.0,0.0,130570444.27732165,30351526.042379983,0.25395017667804193
888,0.02282507344363005,26207518.250665307,0.0,2206823622.4145737,30351526.042379983,3.5766359311108493
889,0.0,0.0,0.0,1903650785.7863293,30351526.042379983,1.8460439528033854
890,0.0,0.0,0.0,1300935831.6974602,30351526.042379983,2.179791429889264
891,0.0,0.0,0.0,2604249612.735763,30351526.042379983,1.8701387844109885
892,0.0,0.0,0.0,2864968160.201901,30351526.042379983,1.893310134259326
893,0.0,0.0,0.0,1799924216.1421602,30351526.042379983,3.548216315261182
894,0.0,0.0,0.0,1743625846.41157,30351526.042379983,3.6568216021184234
895,0.0,0.0,0.0,2346740584.45893,30351526.042379983,1.8507975625181086
896,0.0,0.0,0.0,3218660630.0883265,30351526.042379983,1.893310134259326
897,0.0,0.0,0.0,168920476.74405304,30351526.042379983,0.2762008402437291
898,0.0,0.0,0.0,1822666936.3164942,30351526.042379983,3.0744668384569915
899,0.0,0.0,0.0,2392884713.796888,30351526.042379983,2.0046806612316175
900,0.0,0.0,0.0,1803547612.390191,30351526.042379983,3.4635859346283406
901,0.0,0.0,0.0,2605975637.0554657,30351526.042379983,2.2278816039529863
902,0.0,0.0,0.0,566260749.5835218,30351526.042379983,0.8351317834037922
903,0.5757667129387121,759215352.0646608,0.0,989642786.0216128,30351526.042379983,0.8580025453364684
904,0.0,0.0,0.0,2033311310.3776395,30351526.042379983,3.541771674349544
905,0.0,0.0,0.0,284911666.9141518,30351526.042379983,0.44792550015271504
906,0.0,0.0,0.0,782074068.7423412,30351526.042379983,1.5044760322857615
907,0.0,0.0,0.0,654077502.8046818,30351526.042379983,0.744816917609524
908,0.0,0.0,0.0,2696287926.1716332,30351526.042379983,2.1547599743778787
909,0.07928779113598267,75595021.09483781,0.0,2533980119.6973367,30351526.042379983,2.0010341677907326
910,0.0,0.0,0.0,2377811268.3689203,30351526.042379983,3.4511367321425483
911,0.0,0.0,0.0,156892532.89918032,30351526.042379983,0.20684335246933389
912,0.0,0.0,0.0,3259393101.9216175,30351526.042379983,1.8869916577141455
913,0.0,0.0,0.0,639122038.103692,30351526.042379983,1.0218823631241163
914,0.0,0.0,0.0,242190105.15652302,30351526.042379983,0.2397680375795451
915,0.0,0.0,0.0,812651334.8557425,30351526.042379983,1.5117550770962411
916,0.0,0.0,0.0,2356146586.20165,30351526.042379983,1.8796832378399366
917,0.0,0.0,0.0,406502389.4752024,30351526.042379983,0.3865987084494359
918,0.03609908301987909,44267564.372921064,0.0,466645027.40963036,30351526.042379983,0.3069757501528253
919,0.0,0.0,0.0,1280542434.7544515,30351526.042379983,0.8650859560327443
920,0.0,0.0,0.0,2922528334.7336216,30351526.042379983,2.002318853327084
921,0.0,0.0,0.0,285197968.63062453,30351526.042379983,0.23866797891171038
922,0.0,0.0,0.0,2374104043.416886,30351526.042379983,3.6305820602005694
923,0.0,0.0,0.0,3325374034.270237,30351526.042379983,2.017220107904642
924,0.0,0.0,0.0,1305957716.5647864,30351526.042379983,0.85546588206497
925,0.0,0.0,0.0,3022575960.232345,30351526.042379983,1.8589166644883204
926,0.27150900764237207,277292004.9375007,0.0,346489384.1601876,30351526.042379983,0.3443856894381194
927,0.1245972771925384,118904984.9851057,0.0,306290512.61434036,30351526.042379983,0.33856637654338617
928,0.0,0.0,0.0,313232784.2423017,30351526.042379983,0.3869592039377557
929,0.0,0.0,0.0,2686158019.4558673,30351526.042379983,2.152075667274396
930,0.0,0.0,0.0,2724826561.952237,30351526.042379983,1.8905863275027257
931,0.0,0.0,0.0,2754340226.698393,30351526.042379983,2.224950604314562
932,0.0,0.0,0.0,2113588929.824094,30351526.042379983,3.371230719717982
933,0.0,0.0,0.0,2385971419.723182,30351526.042379983,1.8825382871504772
934,0.0,0.0,0.0,2769544199.375626,30351526.042379983,3.8176908426326506
935,0.0,0.0,0.0,276369374.5739163,30351526.042379983,0.25770632412746164
936,0.0,0.0,0.0,381726687.401848,30351526.042379983,0.7384424861605655
937,0.0,0.0,0.0,1305192447.9014125,30351526.042379983,2.299253620091326
938,0.0,0.0,0.0,73663254.22113684,30351526.042379983,0.08786560076526452
939,0.0,0.0,0.0,1323029100.5063381,30351526.042379983,0.8367735506190628
940,0.0,0.0,0.0,56689109.9437506,30351526.042379983,0.07106097199457494
941,0.0,0.0,0.0,2030928684.7323785,30351526.042379983,3.4104964640437077
942,0.0,0.0,0.0,534849670.18529224,30351526.042379983,0.5263053364132255
943,0.0,0.0,0.0,4322575678.645475,30351526.042379983,2.667434505060588
944,0.0,0.0,0.0,2663458512.737833,30351526.042379983,1.9247038677039114
945,0.0,0.0,0.0,2900767315.00423,30351526.042379983,1.8742002568592708
946,0.10867555442665272,113012557.23617503,0.0,232159663.73859012,30351526.042379983,0.22068050746189624
947,0.0,0.0,0.0,2811897864.062725,30351526.042379983,3.617444062773451
948,0.0,0.0,0.0,3506850058.3013616,30351526.042379983,2.006125861819689
949,0.0,0.0,0.0,2613386108.5300994,30351526.042379983,1.8783973168975763
950,0.0,0.0,0.0,2980033397.5708365,30351526.042379983,1.8953593660190386
951,0.0,0.0,0.0,2380044966.6236215,30351526.042379983,1.8460439528033854
952,0.06864895248896531,66423108.95257808,0.0,2538927347.9893866,30351526.042379983,2.0201000827590776
953,0.0,0.0,0.0,898743092.6987547,30351526.042379983,0.6220401187143351
954,0.0,0.0,0.0,2300760041.077487,30351526.042379983,1.7956143309962131
955,0.0,0.0,0.0,2567112797.376219,30351526.042379983,3.504045528441458
956,0.0,0.0,0.0,2572777277.9647694,30351526.042379983,1.8416912758832522
957,0.0,0.0,0.0,217668682.01144105,30351526.042379983,0.1834079058542576
958,0.0,0.0,0.0,152544789.38597474,30351526.042379983,0.1860945106663249
959,0.0,0.0,0.0,2249487944.801718,30351526.042379983,3.615008296544306
960,0.0,0.0,0.0,155773687.4895246,30351526.042379983,0.16150398124169696
961,0.0,0.0,0.0,2263558908.24392,30351526.042379983,1.8698941830907652
962,0.0,0.0,0.0,322941665.4652019,30351526.042379983,0.43636792810755
963,0.0,0.0,0.0,346616077.1957485,30351526.042379983,0.3599699025637267
964,0.0,0.0,0.0,2635505541.7043147,30351526.042379983,1.8983976351977163
965,0.0,0.0,0.0,97494265.3634694,30351526.042379983,0.17433677797515645
966,0.0,0.0,0.0,37805641.97068031,30351526.042379983,0.05780283429574439
967,0.0,0.0,0.0,1689527806.9802985,30351526.042379983,2.4457972378552317
968,0.0,0.0,0.0,3937264426.7479014,30351526.042379983,4.382699206906652
969,0.0,0.0,0.0,251261929.90049055,30351526.042379983,0.16667760990910738
970,0.0,0.0,0.0,429498881.7793242,30351526.042379983,0.37014902409970274
971,0.0,0.0,0.0,1879387324.207105,30351526.042379983,3.4770467920845642
972,0.0,0.0,0.0,2232919042.8412514,30351526.042379983,1.898287358583719
973,0.0,0.0,0.0,362542123.22303206,30351526.042379983,0.3866782969653952
974,0.0,0.0,0.0,455486779.7875597,30351526.042379983,0.40414206525202423
975,0.0,0.0,0.0,2948895633.4529448,30351526.042379983,4.211035779468466
976,0.0,0.0,0.0,1900045194.1704602,30351526.042379983,3.551619562813225
977,0.0,0.0,0.0,1222504314.2704918,30351526.042379983,0.9127020263357378
978,0.0,0.0,0.0,43734253.666782334,30351526.042379983,0.0979075662118869
979,0.0,0.0,0.0,888333296.0610926,30351526.042379983,0.7596627424888267
980,0.0,0.0,0.0,2998639307.507492,30351526.042379983,2.3754139576602284
981,0.0,0.0,0.0,2250491563.785327,30351526.042379983,3.489222193253949
982,0.0,0.0,0.0,458689728.27415824,30351526.042379983,0.5412604463756567
983,0.0,0.0,0.0,1787447317.8256054,30351526.042379983,2.8189529362014465
984,0.0,0.0,0.0,187337443.54521066,30351526.042379983,0.2022426782304151
985,0.0,0.0,0.0,2386416065.313383,30351526.042379983,2.7843967449201377
986,0.0,0.0,0.0,1649185760.5977092,30351526.042379983,2.4715299988870862
987,0.31026270828189445,253100128.22541672,0.0,353619243.91164124,30351526.042379983,0.4405592281582963
988,0.0,0.0,0.0,3223701719.552863,30351526.042379983,3.007486497995335
989,0.0,0.0,0.0,2875939263.1872396,30351526.042379983,1.8884138824188186
990,0.0,0.0,0.0,112942020.34113264,30351526.042379983,0.1134076830012637
991,0.0,0.0,0.0,1264881886.4810758,30351526.042379983,1.7835170284758308
992,0.0,0.0,0.0,2742145982.348421,30351526.042379983,1.9662182443886858
993,0.0,0.0,0.0,2591865450.748306,30351526.042379983,4.202055160877458
994,0.0,0.0,0.0,3251621187.4952984,30351526.042379983,2.074998656447871
995,0.0,0.0,0.0,237443516.63352704,30351526.042379983,0.4426770072282144
996,0.0,0.0,0.0,771846378.3502876,30351526.042379983,1.0671156490525189
997,0.0,0.0,0.0,2250276869.208663,30351526.042379983,3.6320608366725136
998,0.0,0.0,0.0,3667947978.9694333,30351526.042379983,2.8160956961200942
999,0.0,0.0,0.0,253492975.70865273,30351526.042379983,0.2576594350007568
1000,0.0,0.0,0.0,4170814872.530305,47877517.59497593,3.051264281633301
1001,0.0,0.0,0.0,1037383772.2610667,47877517.59497593,1.5356075301958074
1002,0.0,0.0,0.0,2222600120.3434978,47877517.59497593,1.9568399250114121
1003,0.0,0.0,0.0,85776473.65270692,47877517.59497593,0.04767126014124132
1004,0.0,0.0,0.0,5603358835.909895,47877517.59497593,4.965412334874172
1005,0.0,0.0,0.0,1530118913.803825,47877517.59497593,1.1540267262107127
1006,0.0,0.0,0.0,381813221.43755007,47877517.59497593,0.3754544335224106
1007,0.06911188285548774,57361416.86543344,0.0,2097137462.3418756,47877517.59497593,1.9113935092759768
1008,0.0,0.0,0.0,151989231.61696455,47877517.59497593,0.17265980940880413
1009,0.13160266740367818,130346252.32611263,0.0,279889436.29538625,47877517.59497593,0.26559993340525295
1010,0.0,0.0,0.0,241003426.27924323,47877517.59497593,0.277646226071212
1011,0.0,0.0,0.0,2064013991.992062,47877517.59497593,1.8699216961126766
1012,0.0,0.0,0.0,2675677583.737112,47877517.59497593,2.069703553342607
1013,0.0,0.0,0.0,2081236207.315826,47877517.59497593,3.9247917858537997
1014,0.0,0.0,0.0,169198798.81065595,47877517.59497593,0.15422219023221548
1015,0.0,0.0,0.0,514744363.3418199,47877517.59497593,0.35725174823051664
1016,0.0,0.0,0.0,2635217105.9745398,47877517.59497593,1.8974282313292086
1017,0.0,0.0,0.0,2743070608.6000247,47877517.59497593,1.8683855364505844
1018,0.0,0.0,0.0,2535639464.7092595,47877517.59497593,1.8611894834607448
1019,0.0,0.0,0.0,2427187078.1355486,47877517.59497593,1.461047868387838
1020,0.0,0.0,0.0,176175357.00100896,47877517.59497593,0.2704424791332096
1021,0.0,0.0,0.0,5318259514.669788,47877517.59497593,4.966349067418695
1022,0.0,0.0,0.0,203282180.15643388,47877517.59497593,0.4385781662267054
1023,0.9999750813191433,1201246229.3348262,0.0,1352627982.077033,47877517.59497593,1.1540533911679436
1024,0.0,0.0,0.0,2927541555.528499,47877517.59497593,1.884410207774267
1025,0.0,0.0,0.0,2315311110.446915,47877517.59497593,4.103577589802267
1026,0.0,0.0,0.0,807034337.0012254,47877517.59497593,1.6115893008354976
1027,0.0,0.0,0.0,592535323.5858359,47877517.59497593,0.767224357216951
1028,0.0,0.0,0.0,60183014.36517967,47877517.59497593,0.06254158155114284
1029,0.0,0.0,0.0,2586452360.3286114,47877517.59497593,1.3877605877322408
1030,0.0,0.0,0.0,282287960.8059789,47877517.59497593,0.22956890999127086
1031,0.0,0.0,0.0,282296928.62716144,47877517.59497593,0.25232653145934586
1032,0.0,0.0,0.0,378640720.3868079,47877517.59497593,0.32693769888878293
1033,0.00495717733596027,5750825.131806787,0.0,312957716.18782437,47877517.59497593,0.2058482367003235
1034,0.0,0.0,0.0,2709334832.222333,47877517.59497593,1.9704015288026913
1035,0.0,0.0,0.0,4077122707.586123,47877517.59497593,5.056534594663601
1036,0.0,0.0,0.0,1035444600.3281775,47877517.59497593,0.8436568070928989
1037,0.0,0.0,0.0,2639378664.149651,47877517.59497593,1.9019006153740303
1038,0.0,0.0,0.0,389158313.70491254,47877517.59497593,0.593907705164743
