,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,Expected Number of Deaths
557,202784852.49573666,0.19607634255551856,128603291.48065516,0.16292967926874527,60409063.699800864,0.14774219860079588,0.0,0.0,0.0,0.0,0.0,0.0,0.5067482204250597
558,28839070.986702457,0.02699893924311851,42044130.92841025,0.05164940610372846,1647015653.6152773,3.561597925705996,0.0,0.0,0.0,0.0,0.0,0.0,3.640246271052843
559,43188366.91029,0.027642160395914772,0.0,0.0,479380373.6540636,0.7449998687284093,0.0,0.0,633835498.6754711,0.4885207489110661,0.0,0.0,1.2611627780353902
560,70262696.10491306,0.06489618974232411,0.0,0.0,24480344.932319857,0.05754200965819356,102866531.71152338,0.05754250490522447,48814176.53794122,0.05639618595694242,0.0,0.0,0.23637689026268457
561,2839284666.374917,1.9737842721900116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9737842721900116
562,286719692.5193625,0.19794386419557608,1050379243.6474447,0.8811086538529731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0790525180485493
563,0.0,0.0,80042701.15137106,0.10334929710304351,13939291.817680094,0.034779837171493584,94444972.90363249,0.055226966525990316,0.0,0.0,0.0,0.0,0.19335610080052743
564,35769182.4405834,0.027452450939227796,25388034.22016055,0.02603906670012442,76524214.11339438,0.1474423153382971,11051171.959924212,0.006257888261369788,55308062.95286896,0.053999946058382375,0.0,0.0,0.2611916672974015
565,2971426240.193259,1.9603370985315216,0.0,0.0,0.0,0.0,23374798.474871725,0.01017463239360572,0.0,0.0,0.0,0.0,1.9705117309251272
566,0.0,0.0,92086015.01514706,0.08411679310227818,0.0,0.0,52364630.9884875,0.023220860271932327,0.0,0.0,0.0,0.0,0.1073376533742105
567,2652344286.249234,1.9382187276530636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9382187276530636
568,315918525.23804003,0.19819681174196582,0.0,0.0,0.0,0.0,76814440.17885578,0.03165839209161998,0.0,0.0,0.0,0.0,0.22985520383358582
569,0.0,0.0,25405248.112678654,0.026073167531624846,0.0,0.0,30899812.76813209,0.015564260611786599,698003411.316475,0.6432087417509906,0.0,0.0,0.6848461698944021
570,39573992.84157157,0.028415806704349678,27410632.49320823,0.026303198386317207,82524324.48584887,0.1485192285260777,96889517.36688823,0.04408392593168095,0.0,0.0,0.0,0.0,0.24732215954842554
571,544601201.5626827,0.2819156844906978,0.0,0.0,2185234235.42475,2.7620311917407543,16587234.394518673,0.005298158274126922,0.0,0.0,0.0,0.0,3.049245034505579
572,0.0,0.0,59810817.20488775,0.06333846413325499,310178541.2097483,0.6107552973234105,0.0,0.0,0.0,0.0,0.0,0.0,0.6740937614566654
573,0.0,0.0,120261505.96031976,0.12560520743998774,1934525732.0851424,3.6349784178523548,0.0,0.0,0.0,0.0,0.0,0.0,3.7605836252923424
574,2526534746.0735917,1.9681460290884223,22235929.568828344,0.025134931854181922,16363760.452753574,0.03526497790984129,79210596.92273822,0.04096014042087395,0.0,0.0,0.0,0.0,2.06950607927332
575,38893417.87289383,0.02784910395014088,0.0,0.0,354107493.7930974,0.6190068508706348,61386253.79260648,0.02726451990292883,64796000.85440122,0.056557952378368206,0.0,0.0,0.7306784271020726
576,0.0,0.0,172242027.6709865,0.1652767710094052,0.0,0.0,0.0,0.0,60980316.07213876,0.05708484584333007,0.0,0.0,0.22236161685273526
577,3003903453.2285824,1.9367366075983257,0.0,0.0,0.0,0.0,1618004.301452844,0.0006763117618775816,0.0,0.0,0.0,0.0,1.9374129193602032
578,2469474578.939726,1.912288920418999,283171132.8661278,0.27437071313350864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1866596335525075
579,283862703.9051836,0.1955649002446333,0.0,0.0,19763023.17651745,0.0354488439198971,91650447.80769707,0.04057495940070192,0.0,0.0,0.0,0.0,0.27158870356523235
580,47416715.60873142,0.027873127803767696,13050722.557916218,0.010540686639146578,2637371792.6661835,3.567755625692914,0.0,0.0,0.0,0.0,0.0,0.0,3.606169440135828
581,0.0,0.0,383120141.83320516,0.36270731510919413,179325613.18254358,0.32839836158880353,0.0,0.0,0.0,0.0,0.0,0.0,0.6911056766979977
582,117258774.89243804,0.09871660731642451,8615065.790694807,0.00991687113477295,88414787.6025473,0.18937978508919828,46861185.24887793,0.026342179312358542,213920728.63858315,0.22467063823742536,0.0,0.0,0.5490260810901797
583,24534671.918504562,0.026221947037689642,17953872.44410106,0.025603491583766312,34144315.58986246,0.09137232867877562,14355683.018194579,0.010027474900355033,0.0,0.0,0.0,0.0,0.15322524220058661
584,138061886.25802863,0.1262712981547852,8024047.036648696,0.010217328705542912,15221579.91018894,0.03617626143373757,0.0,0.0,623252747.8357744,0.7096812726447416,0.0,0.0,0.8823461609388072
585,41045809.2719211,0.026515306944066952,147099582.09665877,0.12143519855431667,21723451.99220577,0.03536379571363395,108027629.67862958,0.04195292579724749,0.0,0.0,0.0,0.0,0.22526722700926508
586,41364638.61125627,0.026756508410152494,11705559.46542713,0.010397131368263385,625244260.0709474,0.9800075118687199,0.0,0.0,774162496.5067147,0.598587692325546,0.0,0.0,1.6157488439726817
587,3955843311.1516757,1.9330133513650254,0.0,0.0,0.0,0.0,2780531.9226658717,0.0009372496218934575,0.0,0.0,0.0,0.0,1.933950600986919
588,2812405302.657691,1.9065411345273247,0.0,0.0,57810219.149349004,0.10237845934568282,0.0,0.0,0.0,0.0,0.0,0.0,2.0089195938730073
589,0.0,0.0,11212387.246043846,0.010502879438662542,21233292.365099855,0.03700764019326314,10587800.579541236,0.005401352211545188,739112329.5052114,0.6117389016494231,0.0,0.0,0.664650773492894
590,1559580433.2233453,1.050870971263337,9642564.041515704,0.008934892540657585,0.0,0.0,0.0,0.0,31330982.582987696,0.02763920971918561,0.0,0.0,1.0874450735231802
591,118503502.36151943,0.0999647498623363,0.0,0.0,1389778815.6363924,2.806042025966028,0.0,0.0,0.0,0.0,0.0,0.0,2.9060067758283643
592,93626853.60008022,0.06602493669602007,984775705.455905,0.8282477230723537,73148287.561617,0.12266192052888651,0.0,0.0,0.0,0.0,0.0,0.0,1.0169345802972602
593,1273776944.9161034,1.1765758253581027,718260007.1468616,0.8276172869811713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0041931123392738
594,0.0,0.0,58523610.859496966,0.052746921208654596,1162232656.1772308,1.8848903925756628,0.0,0.0,0.0,0.0,0.0,0.0,1.9376373137843175
595,0.0,0.0,855576257.0918264,0.6975276726982046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975276726982046
596,2266617242.652944,1.9145438211569012,0.0,0.0,0.0,0.0,2259066.468071123,0.0012775006511741558,0.0,0.0,0.0,0.0,1.9158213218080753
597,502641494.43026626,0.2816500108561242,19842718.00233883,0.015006515120641583,0.0,0.0,209864235.51789543,0.06813874566499811,0.0,0.0,0.0,0.0,0.3647952716417639
598,0.0,0.0,81193257.59973022,0.08361200214108812,38905008.513994746,0.07598990640246128,38801609.29341668,0.019554009369341867,0.0,0.0,0.0,0.0,0.17915591791289126
599,36599359.36664981,0.028194897408215985,51933274.084366746,0.05268965936929412,29873071.83085373,0.057336695867749435,0.0,0.0,43173518.70334369,0.04181554203845521,0.0,0.0,0.18003679468371475
600,2306460107.6490307,1.9570747729875033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9570747729875033
601,38450252.43307238,0.027480087916822903,606989375.3120353,0.5230098743935035,2119891931.260707,3.452897545232825,0.0,0.0,0.0,0.0,0.0,0.0,4.0033875075431515
602,41733812.66110895,0.028602195833997094,45017197.94672225,0.040849765397634324,869039973.3611212,1.4244740954223543,0.0,0.0,0.0,0.0,0.0,0.0,1.4939260566539856
603,0.0,0.0,247017194.48280507,0.20024305175223853,631104133.9446893,0.9695830281187467,119307992.46545342,0.04548302905216199,0.0,0.0,0.0,0.0,1.2153091089231471
604,2351194567.7452416,1.9397167024147308,6540158.080847101,0.007058028947686166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946774731362417
605,596239050.6196425,0.36698119874455104,0.0,0.0,0.0,0.0,0.0,0.0,1338149948.6673036,1.0070289336047316,0.0,0.0,1.3740101323492826
606,2933855200.337646,1.9291627043034771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9291627043034771
607,2978089266.0452375,1.9157570132615298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9157570132615298
608,2824446252.3835225,1.9608243306634006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9608243306634006
609,314234631.9067454,0.19332832682873263,11605083.741170581,0.009934698975041664,2100944615.8338134,3.125114089593111,0.0,0.0,0.0,0.0,0.0,0.0,3.3283771153968855
610,1461005750.5457325,1.3379040557274493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3379040557274493
611,3188178712.4558644,1.966313776706648,0.0,0.0,251705064.88084593,0.4023565519608421,0.0,0.0,0.0,0.0,0.0,0.0,2.3686703286674904
612,2528415154.1731267,1.9699878122059613,21994046.356434006,0.024597668727166407,0.0,0.0,0.0,0.0,118449287.55327654,0.1258592934739685,0.0,0.0,2.1204447744070962
613,0.0,0.0,55875616.957310215,0.05287020771010972,92219366.32113007,0.16320597162602024,0.0,0.0,1289613774.3013391,1.0783094671422442,0.0,0.0,1.294385646478374
614,2516410933.074785,1.9582339872044372,33995956.222335234,0.037221479704733294,451471788.7811589,0.9167294586090937,2497758.284636103,0.0012994332205078134,0.0,0.0,0.0,0.0,2.913484358738772
615,3472540610.7438016,1.8455024545208258,0.0,0.0,436477441.94869196,0.5978834937046293,0.0,0.0,87549723.52716245,0.0588925922547422,0.0,0.0,2.5022785404801975
616,0.0,0.0,13056918.613810964,0.010550067717301367,63514691.75104775,0.09371344798387637,0.0,0.0,260752597.04067424,0.1919889071127016,0.0,0.0,0.29625242281387937
617,37162002.78829939,0.02704789883474288,10432303.609582482,0.010421691827323614,19804741.97374077,0.03689962796668132,3156490.000509207,0.0018266107520041597,59786230.27022679,0.0555778754783621,0.0,0.0,0.13177370485911408
618,2506188398.5110884,1.9482238208639564,0.0,0.0,13617239.06381418,0.026501207965014324,0.0,0.0,0.0,0.0,0.0,0.0,1.9747250288289708
619,0.0,0.0,129181229.02110513,0.1645985810227249,14040348.314072246,0.035235212115790344,1726398.0840805443,0.0011261651773595402,0.0,0.0,0.0,0.0,0.20095995831587476
620,3434756302.826898,1.9242357863872872,60449755.26430732,0.04730081973298762,0.0,0.0,61054254.48212203,0.022624597684629457,0.0,0.0,0.0,0.0,1.9941612038049044
621,29101695.37916772,0.026460617017557996,32930346.1423551,0.039364060712865794,15458739.211675495,0.035485100010727744,0.0,0.0,11841916.945772285,0.013543464232158822,0.0,0.0,0.11485324197331036
622,285484659.1556305,0.2492105478979143,103734937.99132359,0.11964965846377859,1684395816.7869613,3.540234663715049,0.0,0.0,0.0,0.0,0.0,0.0,3.909094870076742
623,171020846.61667976,0.1282477039218846,0.0,0.0,1035671814.6221156,1.8949469709567066,0.0,0.0,56642986.10148172,0.052743699817999944,0.0,0.0,2.0759383746965914
624,0.0,0.0,68835529.60374077,0.08382414062441024,0.0,0.0,0.0,0.0,526010173.84556115,0.5950828799187521,0.0,0.0,0.6789070205431623
625,3695572862.822407,1.9608243306634006,294798453.3619722,0.19890401145835346,2290741124.056385,2.9754686407750084,0.0,0.0,0.0,0.0,0.0,0.0,5.135196982896762
626,3636366059.511626,1.9213183432077225,12467834.116605403,0.00965817006467589,2557910711.3341904,3.4026842978656324,0.0,0.0,0.0,0.0,0.0,0.0,5.333660811138031
627,2156891756.3873897,1.5052694052601914,0.0,0.0,1939066116.5011957,3.3592026103488326,0.0,0.0,0.0,0.0,0.0,0.0,4.864472015609024
628,36976003.04415807,0.028531738579841575,51911952.320101604,0.05264742081751203,18449017.999867704,0.03561496703932146,0.0,0.0,0.0,0.0,0.0,0.0,0.11679412643667507
629,3049755686.9110727,1.9740183226274903,9432859.932456989,0.00836737517248844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9823856977999788
630,3419458281.835129,1.9821289855035789,0.0,0.0,0.0,0.0,10220105.718211489,0.004099813162560358,0.0,0.0,0.0,0.0,1.986228798666139
631,955757737.7201672,0.5548440408921379,27741749.291453324,0.021856495588890284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767005364810281
632,2380750544.8911138,1.9704568064325896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9704568064325896
633,103731470.6479439,0.06321717385803113,12159739.436979167,0.01029577093686537,258450499.42439,0.39395386333763394,163550609.76029375,0.058205673600036305,0.0,0.0,0.0,0.0,0.5256724817325668
634,0.0,0.0,80750080.58894779,0.08270307395426654,1935262140.157669,3.5340468206921782,0.0,0.0,242415436.5253094,0.22616101366340194,0.0,0.0,3.8429109083098467
635,0.0,0.0,284933851.1203214,0.2608756784958978,788330085.0490909,1.3614590431157005,0.0,0.0,0.0,0.0,0.0,0.0,1.6223347216115984
636,91880015.54530151,0.06615399314775001,26655946.167128004,0.025928893092215462,346832256.0225804,0.6187048431158761,129480485.87353674,0.056319951869948544,0.0,0.0,0.0,0.0,0.7671076812257902
637,0.0,0.0,140507737.22526163,0.16245601228934736,437116714.82943755,0.9555863926401887,125181701.1138412,0.06166491077855446,0.0,0.0,0.0,0.0,1.1797073157080906
638,36819257.92317365,0.026756593787699866,10375828.65304225,0.010315369530083208,127482108.57893413,0.23040849142206027,108861022.86154723,0.04792508835664649,0.0,0.0,0.0,0.0,0.3154055430964898
639,0.0,0.0,602740070.4350377,0.4665990984663705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4665990984663705
640,198590308.6407722,0.12553776917388773,11384546.283588242,0.009859188784672382,21703585.65192146,0.03530581900470887,0.0,0.0,1074545496.4005575,0.834041470419538,0.0,0.0,1.004744247382807
641,89351136.59404671,0.0640046532835595,53811224.480758585,0.05111694554217805,48123053.74655275,0.0869403043242142,97717120.65013367,0.042861331089986646,0.0,0.0,0.0,0.0,0.2449232342399384
642,0.0,0.0,75469648.99416949,0.08472046597848497,16108137.23603724,0.034276187526583304,2286656.8493011114,0.0014166843286689671,391548294.1060405,0.4149680270745121,0.0,0.0,0.5353813649082493
643,2436756465.4806533,1.939966494138662,50866675.10541136,0.05570227623384877,428065168.8304893,0.8783370276832108,0.0,0.0,0.0,0.0,0.0,0.0,2.8740057980557214
644,0.0,0.0,44940907.24673343,0.040715577383256915,52102477.61026326,0.08875951594750556,0.0,0.0,0.0,0.0,0.0,0.0,0.12947509333076246
645,0.0,0.0,139032613.05908644,0.16655015605192286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16655015605192286
646,0.0,0.0,33453782.53325185,0.03438902547959327,0.0,0.0,64816269.761827305,0.03192972272852226,0.0,0.0,0.0,0.0,0.06631874820811554
647,2690198182.492871,1.926527752084993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926527752084993
648,130329209.61520433,0.09769255051052236,83490260.75371212,0.08248447749772211,0.0,0.0,48467566.286122896,0.023572892087259073,65412253.786845624,0.06181568302586097,0.0,0.0,0.2655656031213645
649,41373708.33436325,0.028316253095404344,37516707.63023057,0.03410515332952273,54364820.594340205,0.09277077076670526,0.0,0.0,345079395.5230768,0.29343633658291957,0.0,0.0,0.44862851377455193
650,3433446015.109734,1.923309340556028,0.0,0.0,1435702705.5374498,1.988641881163181,0.0,0.0,0.0,0.0,0.0,0.0,3.911951221719209
651,2054554192.0975127,1.5148102277639668,13121872.090230078,0.013015159609961493,0.0,0.0,4391087.08475895,0.002181442228802276,0.0,0.0,0.0,0.0,1.5300068296027305
652,0.0,0.0,31697920.895216424,0.03437225573983753,94008566.53798729,0.18957800589602852,29481962.76335127,0.01572131088872115,0.0,0.0,0.0,0.0,0.2396715725245872
653,2351263519.397597,1.9397883748914526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397883748914526
654,29309728.16106619,0.027513605689734467,8130043.244014037,0.010474074236448945,1643440242.1905785,3.551228097256641,0.0,0.0,0.0,0.0,0.0,0.0,3.5892157771828246
655,2484021296.6271544,1.926527752084993,89734254.81249493,0.09510543496681083,442711426.19518304,0.8902282388517585,0.0,0.0,0.0,0.0,0.0,0.0,2.9118614259035622
656,346809100.94592977,0.23764028977103185,10383349.279110469,0.009933105852188859,1236163908.5758142,2.0834506722835506,58263858.9240956,0.024924738536747173,0.0,0.0,0.0,0.0,2.355948806443519
657,3195850131.2103834,1.9722638106306607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9722638106306607
658,0.0,0.0,49166856.24114378,0.040573644177326,493415324.9245385,0.7450772731581766,0.0,0.0,0.0,0.0,0.0,0.0,0.7856509173355026
659,3102887547.0322795,1.900192905838122,0.0,0.0,16867958.48784569,0.02571529278663385,0.0,0.0,0.0,0.0,0.0,0.0,1.9259081986247557
660,0.0,0.0,139473247.19661748,0.12054228894531901,0.0,0.0,82302244.46303616,0.0334707186816661,0.0,0.0,0.0,0.0,0.1540130076269851
661,44584421.79773801,0.027764747404279422,208253085.54356766,0.16456311692083359,1901564939.9750822,2.756106613655721,0.0,0.0,0.0,0.0,0.0,0.0,2.948434477980834
662,3005335322.430412,1.937900193793501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937900193793501
663,1932766939.0648813,1.2703007878282317,85334157.23696762,0.07612370298473134,334570490.7832548,0.5675881263318563,0.0,0.0,0.0,0.0,0.0,0.0,1.9140126171448193
664,500063065.20744514,0.27989699938245277,978173614.298227,0.6800360963065912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959933095689044
665,40846512.69104022,0.02789763061622371,1097585909.5850286,0.8773751317893088,90830762.14099881,0.13759555384355535,0.0,0.0,0.0,0.0,0.0,0.0,1.042868316249088
666,2008255335.2027197,1.314026553297222,0.0,0.0,100220837.78127089,0.1717688611925412,0.0,0.0,576007427.300682,0.46742626309209073,0.0,0.0,1.9532216775818538
667,0.0,0.0,158823989.30862194,0.16381622629905523,716306419.1859527,1.3872196929570144,0.0,0.0,0.0,0.0,0.0,0.0,1.5510359192560697
668,0.0,0.0,42301382.945136,0.03969231667570576,172917538.65487093,0.3033152435409181,0.0,0.0,280778717.2743267,0.24657393018385887,0.0,0.0,0.5895814904004828
669,2299195937.749748,1.9493176349491197,721636345.4492236,0.7540763628846614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.703393997833781
670,40657125.04308925,0.027747246356195143,495824222.57233775,0.413924918288061,0.0,0.0,16012592.501288645,0.006904545451518384,0.0,0.0,0.0,0.0,0.4485767100957745
671,34691682.35523467,0.028325051172611096,24184336.110540353,0.02649002301013395,1925889092.3387265,3.6338722520122513,0.0,0.0,0.0,0.0,0.0,0.0,3.688687326194996
672,2045784178.0157409,1.5067275766005137,0.0,0.0,1832549998.0906098,3.3443849693109735,0.0,0.0,0.0,0.0,0.0,0.0,4.851112545911487
673,0.0,0.0,33415825.1001892,0.03313381229225461,18987600.894559335,0.03630533717219539,20608800.662741277,0.010141631904833494,94420516.79385588,0.0880229670852285,0.0,0.0,0.16760374845451198
674,42686005.45049448,0.02638934084839943,103007076.16986252,0.08239933700442464,22813250.549059033,0.035726306516160274,157978507.6871014,0.05565432787347023,46673020.734687746,0.03454791357883654,0.0,0.0,0.23471722582129115
675,2794541579.405052,1.9347125981964703,0.0,0.0,306138786.5607592,0.5531371312029347,0.0,0.0,0.0,0.0,0.0,0.0,2.487849729399405
676,33841868.04748249,0.027397244680886938,254478951.54620266,0.25755686776877174,16965753.61655107,0.03372440874747784,126403391.86027832,0.05862249810011319,0.0,0.0,0.0,0.0,0.3773010192972497
677,1078723460.7792625,0.7970312051344706,0.0,0.0,0.0,0.0,31962959.061983366,0.015614634221793775,0.0,0.0,0.0,0.0,0.8126458393562643
678,37760835.37787606,0.026906022513363603,536485487.1028432,0.4629525750045094,1616736871.0659792,2.6613653793985645,35562600.08929149,0.01419041089418374,866615799.563777,0.6707296257628731,0.0,0.0,3.8361440135734943
679,2503850257.99557,1.945934298434,0.0,0.0,0.0,0.0,4505608.629128732,0.0024015508561869028,0.0,0.0,0.0,0.0,1.948335849290187
680,775475544.756813,0.5800112706740091,243861605.89123982,0.23792237079289363,1493297129.9416604,2.770942816729475,0.0,0.0,0.0,0.0,0.0,0.0,3.5888764581963777
681,0.0,0.0,150920817.330115,0.16534697190711065,1802566532.8018382,3.5805198790618196,0.0,0.0,0.0,0.0,0.0,0.0,3.7458668509689304
682,2308864171.528441,1.9596418819138144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9596418819138144
683,2997251985.5951133,1.9313315752286644,10188895.514069144,0.00957444241836882,19674748.441674605,0.03516529382438118,2656252.5048674294,0.001331385984784972,204560728.05574286,0.1795156174704843,0.0,0.0,2.1569183149266835
684,0.0,0.0,917245093.0364583,0.8290930468744839,695033151.8576277,1.2211098043368254,0.0,0.0,725709071.8481472,0.597888139539685,0.0,0.0,2.648090990750994
685,598073674.1448098,0.36835601431518883,29483327.45977739,0.025152329766162707,0.0,0.0,181410927.26700002,0.06434343329597267,0.0,0.0,0.0,0.0,0.4578517773773242
686,64583618.47016961,0.06350551825485186,30151876.6495373,0.03968716064955478,47604367.04831324,0.11755982980329097,1857736.6460918551,0.0012874958240995718,206240964.10692656,0.254853548696771,0.0,0.0,0.4768935532285682
687,3048024287.3129654,1.9726099723904071,0.0,0.0,829452730.1813965,1.3136449490841609,0.0,0.0,0.0,0.0,0.0,0.0,3.286254921474568
688,2471809743.6502404,1.5382904627676053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5382904627676053
689,66384857.931208745,0.06560959861184859,206390223.2650286,0.25896465928263046,0.0,0.0,120239379.60345799,0.06621598433984396,0.0,0.0,0.0,0.0,0.390790242234323
690,408395268.40749335,0.24941695997977034,0.0,0.0,0.0,0.0,6891855.292276621,0.0028867924912548363,20287660.89689099,0.016218672065186165,0.0,0.0,0.26852242453621133
691,0.0,0.0,27003750.294313632,0.025552717846201292,81166324.57416551,0.14415715363167061,0.0,0.0,791469275.6091998,0.6728595888812926,0.0,0.0,0.8425694603591645
692,345423976.1120997,0.1952988137612042,499893022.41799366,0.3604824834816141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557812972428183
693,0.0,0.0,8832727.416707812,0.010400334061635276,16754942.648427425,0.03677813151988012,6473273.399272537,0.004209199717884767,390359762.6178373,0.41376243269241986,0.0,0.0,0.46515009799182
694,2295137795.118559,1.944984198996809,88367850.03823146,0.10422818582155358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0492123848183628
695,2161694791.8373704,1.509464734381676,0.0,0.0,0.0,0.0,0.0,0.0,118942172.38971141,0.10733507303649713,0.0,0.0,1.616799807418173
696,81440208.05848643,0.06491245376797015,361356924.3242069,0.3598604679748234,1892120545.041829,3.5139634368935653,0.0,0.0,0.0,0.0,0.0,0.0,3.938736358636359
697,0.0,0.0,316004233.2127042,0.25007379676759894,1184962047.4725695,1.762492474808232,10874930.815081079,0.0041727926563191655,0.0,0.0,0.0,0.0,2.01673906423215
698,36562203.1914432,0.026538118331643372,398016351.8553451,0.35589126071801247,200956728.67667943,0.3507764770148272,0.0,0.0,0.0,0.0,0.0,0.0,0.7332058560644831
699,156530404.1016354,0.08313328410675014,0.0,0.0,0.0,0.0,0.0,0.0,93473547.64755051,0.06373419180787916,0.0,0.0,0.1468674759146293
700,0.0,0.0,58237671.5166189,0.05224398136593705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05224398136593705
701,71929464.64676265,0.06467844788474048,70433997.17797972,0.08327034884256414,0.0,0.0,51714620.84107654,0.029584570991893006,275794793.90657485,0.30470302050525455,0.0,0.0,0.48223638822445214
702,0.0,0.0,160538800.35044694,0.16561109585828682,497732984.4243966,0.9679024451093918,0.0,0.0,0.0,0.0,0.0,0.0,1.1335135409676786
703,0.0,0.0,28542020.489908487,0.025947880940238248,70760735.1742416,0.11979677759944611,130618259.6906356,0.05379884820210909,39353321.61539369,0.03276138645194836,0.0,0.0,0.2323048931937418
704,0.0,0.0,73482524.86630854,0.05257298041731334,75180560.88288498,0.10131222428588688,0.0,0.0,158612607.85399556,0.10767193960573401,0.0,0.0,0.26155714430893423
705,0.0,0.0,0.0,0.0,18294865.17453298,0.03731117651031107,9250438.847429657,0.005567099755198754,0.0,0.0,0.0,0.0,0.04287827626550983
706,2979303406.3029027,1.9668738478687686,0.0,0.0,1908048367.5432456,3.0817540834986623,0.0,0.0,0.0,0.0,0.0,0.0,5.048627931367431
707,44476861.51250002,0.028602195833997094,12062955.064628307,0.01069038170933106,120267988.87245876,0.19305323450085063,79853793.09361862,0.033120111728488597,458547789.28157145,0.35717189958211487,0.0,0.0,0.6226378233547822
708,486212474.26201767,0.37464401170238487,0.0,0.0,0.0,0.0,0.0,0.0,385278956.47236955,0.3812353273911301,0.0,0.0,0.755879339093515
709,3181899588.090297,1.961445750907847,27690201.121383313,0.024449612479110434,20151666.667897664,0.03369448519294436,21873450.62753903,0.009466740957719696,0.0,0.0,0.0,0.0,2.0290565895376216
710,3666638884.0462475,1.9415126016324278,0.0,0.0,0.0,0.0,0.0,0.0,108285712.00707558,0.07110742333548986,0.0,0.0,2.0126200249679176
711,3671841314.570324,1.944984198996809,0.0,0.0,336936920.63397396,0.45753824863175363,0.0,0.0,0.0,0.0,0.0,0.0,2.402522447628563
712,173734811.57649958,0.09988591555604882,12678648.423245057,0.009977351414929902,24190537.618264765,0.03575049929545914,0.0,0.0,809887285.1142626,0.5829250725603083,0.0,0.0,0.7285388388267462
713,147697936.1854679,0.12340296171682569,45400241.47631037,0.050651050539521084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17405401225634676
714,2792652019.5161047,1.7985173256482112,33243771.75488701,0.029813330851505445,0.0,0.0,32770007.953443445,0.014008500789019553,0.0,0.0,0.0,0.0,1.8423391572887362
715,27519606.26320272,0.02760969676027139,129189560.45371695,0.16460770750119302,403504695.3586649,0.9731990412462148,0.0,0.0,0.0,0.0,0.0,0.0,1.1654164455076792
716,2978135700.705541,1.915794758716064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915794758716064
717,0.0,0.0,9308879.045245033,0.010313734765764294,1875157405.1391513,3.487430565769138,0.0,0.0,0.0,0.0,0.0,0.0,3.4977443005349023
718,960064419.6983354,0.5579156274858987,0.0,0.0,289201498.14969087,0.43028307096336793,0.0,0.0,0.0,0.0,0.0,0.0,0.9881986984492667
719,3422816999.6466265,1.915791810769321,1081393653.3692002,0.7457478080357988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66153961880512
720,101532615.9232468,0.0648751852998086,29759462.985796526,0.025615067954784958,35336239.05137632,0.057400221983021305,101222796.70452657,0.04108230167916574,0.0,0.0,0.0,0.0,0.1889727769167806
721,0.0,0.0,24782389.418343246,0.026572330695146883,997283163.0079911,1.8870795701195813,0.0,0.0,0.0,0.0,0.0,0.0,1.9136519008147281
722,3025567613.982933,1.954348903570157,26218452.718977466,0.024104262863183783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9784531664333407
