,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,Total Expected Deaths
161,469504636.27613103,0.30569126760417603,212700046.30974054,0.18080982378047666,8870294.148119368,0.014787467115015891,49594986.74195038,0.02121816849186823,0.0,0.0,0.0,0.0,0.5225067269915368
162,2451720920.479889,1.7082896131845295,0.0,0.0,1641294462.4827576,2.826216672011657,0.0,0.0,0.0,0.0,0.0,0.0,4.534506285196187
163,40397919.625410795,0.025596531123540607,746259935.2338643,0.5694191502660827,603360987.143251,0.8966264997503359,3439377.106207894,0.0013137912192287744,0.0,0.0,0.0,0.0,1.4929559723591879
164,2662469691.186118,1.7320899038823883,0.0,0.0,7324808.912946908,0.011910024401583034,0.0,0.0,0.0,0.0,0.0,0.0,1.7439999282839713
165,2204416594.646926,1.5920332031337594,169091876.2027729,0.15982037449067824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7518535776244377
166,3030404117.6931696,1.7111252922113647,0.0,0.0,0.0,0.0,0.0,0.0,4698649.5294148475,0.0033693355225119367,0.0,0.0,1.7144946277338766
167,2198274361.7738028,1.7196940506609293,288119373.33977664,0.29006869502207416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0097627456830036
168,0.0,0.0,908268241.3324406,0.7665738723423199,0.0,0.0,0.0,0.0,30611325.46428216,0.023514654031044368,0.0,0.0,0.7900885263733642
169,2662257211.563025,1.7319169863360742,0.0,0.0,55820485.18197225,0.09731690151432146,29096400.61896014,0.012750685381348485,200631130.60305342,0.16805522719673666,0.0,0.0,2.0100398004284807
170,0.0,0.0,611391364.1491982,0.5847235381980067,10288807.391440777,0.02044144490736182,0.0,0.0,0.0,0.0,0.0,0.0,0.6051649831053685
171,2468276038.0652914,1.722752659957101,0.0,0.0,153840021.75009754,0.26819552247520095,0.0,0.0,0.0,0.0,0.0,0.0,1.990948182432302
172,0.0,0.0,268705686.1617455,0.25679055976455534,0.0,0.0,965868.7584993355,0.00047049364340636404,0.0,0.0,0.0,0.0,0.2572610534079617
173,200652199.0478794,0.18115508783388493,3487354.7776078954,0.004374803872841343,1049528699.765348,2.312004254801046,0.0,0.0,542246773.3351161,0.5577209327222289,0.0,0.0,3.055255079230001
174,2657196174.480434,1.7277982305741524,0.0,0.0,21556276.150578927,0.03753284280186872,14389428.740464868,0.006403782512692904,0.0,0.0,0.0,0.0,1.7717348558887138
175,0.0,0.0,18938718.073789306,0.016344603692610996,101697434.90392147,0.1622427677953196,3799809.6449423204,0.001807768894462834,201880039.81027812,0.16133583351167655,0.0,0.0,0.3417309738940699
176,233992784.0740034,0.15500026267079886,6739787.972299486,0.0060928814550381145,1461237493.9078152,2.3502891330797695,4008239.4100936237,0.0016763340047515926,0.0,0.0,0.0,0.0,2.513058611210358
177,1278831634.677705,0.9441367899679757,0.0,0.0,0.0,0.0,0.0,0.0,912177679.8501838,0.8366529073367415,0.0,0.0,1.780789697304717
178,21111403.16023543,0.012425787880175825,36980414.31014374,0.028981012001483317,2268835463.2356405,3.0782713002962607,0.0,0.0,0.0,0.0,0.0,0.0,3.1196781001779197
179,0.0,0.0,782946666.275619,0.7444705763757491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444705763757491
180,15272492.913440455,0.012407386747742954,88379100.82826075,0.09257982275103464,504481853.0783284,0.983773649106988,0.0,0.0,0.0,0.0,0.0,0.0,1.0887608586057655
181,0.0,0.0,21722672.822470248,0.029198837901997503,85714898.87583956,0.21406243187531993,0.0,0.0,106156194.59749496,0.1333570751001415,0.0,0.0,0.37661834487745893
182,14786496.238934796,0.012002450936407602,158941232.31498986,0.16336616914911212,19932123.717836075,0.03987087784502718,0.0,0.0,422655245.07485306,0.41281341330494037,0.0,0.0,0.6280529112354873
183,1883067068.217547,1.7151611138501321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7151611138501321
184,0.0,0.0,268806399.4272271,0.210484961493563,2156067861.2852764,3.110829028251156,0.0,0.0,0.0,0.0,0.0,0.0,3.321313989744719
185,179433469.53641832,0.10895164171761784,0.0,0.0,2162335836.4368296,3.126007208006926,0.0,0.0,0.0,0.0,0.0,0.0,3.234958849724544
186,1998532794.5431814,1.7012354590705703,336220330.9333008,0.37070160467871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07193706374928
187,3397693425.696562,1.6618741840771216,1071793381.6421976,0.6473928244024261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309267008479548
188,2335511309.5934267,1.6787997548047469,4133553.7134778593,0.0044053419981853895,1198964322.0004566,2.1987255137077266,931413.059435556,0.00044940772536044855,0.0,0.0,0.0,0.0,3.882380018236019
189,64614987.25502601,0.054971506824908825,14055546.86141896,0.016307374784732098,160905672.1221254,0.3422118608782021,132171522.62972453,0.06462797674567396,0.0,0.0,0.0,0.0,0.47811871923351695
190,173785358.16713485,0.13675318629951938,66275835.706122845,0.0693349990532716,1645979069.1361318,3.102585933218654,0.0,0.0,0.0,0.0,0.0,0.0,3.308674118571445
191,2282847072.6421742,1.6787997548047469,0.0,0.0,24943053.854071602,0.047512965614519814,0.0,0.0,0.0,0.0,0.0,0.0,1.7263127204192668
192,121146440.4672566,0.1114260834323486,222851000.1513845,0.2618897280497485,23540857.900736034,0.05395548176819134,0.0,0.0,0.0,0.0,0.0,0.0,0.42727129325028845
193,2465201288.652068,1.7200662942664562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200662942664562
194,299243992.571043,0.21749993368598364,20363183.989561934,0.019787194652141807,335188863.14382136,0.6137189591451621,62328143.052326165,0.029453519261470506,0.0,0.0,0.0,0.0,0.880459606744758
195,507822224.7388787,0.3008238240374842,247879826.70278177,0.19221624440543178,0.0,0.0,167662601.90702373,0.05896627512568775,0.0,0.0,0.0,0.0,0.5520063435686038
196,224399661.6379009,0.1393308146544906,162242032.9217012,0.1317667156959359,2100272708.3842502,3.119116212692075,0.0,0.0,0.0,0.0,0.0,0.0,3.3902137430425014
197,155643253.014881,0.10855311063887285,145551474.752306,0.13246373363015565,1388856947.0093355,2.338071657313988,0.0,0.0,0.0,0.0,0.0,0.0,2.5790885015830165
198,0.0,0.0,0.0,0.0,102174777.32243977,0.16361475074731355,7906041.897750583,0.0037200796361982797,29050205.444268093,0.023594485758106954,0.0,0.0,0.1909293161416188
199,33422345.247208357,0.02644225392269368,61941543.05812207,0.06444703886968942,159034554.77132255,0.3092521026781241,27617106.613267303,0.014035729032894885,0.0,0.0,0.0,0.0,0.4141771245034021
200,1410003438.7455323,1.0578850531459312,319128296.07950544,0.31099869207603914,0.0,0.0,2464729.8907806217,0.0012034145313607949,0.0,0.0,0.0,0.0,1.370087159753331
201,782519178.0491991,0.4567629200058745,258890526.3407199,0.19824635474396463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655009274749839
202,2155548871.674079,1.677851286532927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.677851286532927
203,0.0,0.0,146445148.1380364,0.13410668966834924,1387025088.9950836,2.3335827467816874,16446215.893197924,0.007116715750062453,0.0,0.0,0.0,0.0,2.4748061522000993
204,2346028199.879216,1.6883082414555721,0.0,0.0,223366284.58453023,0.40646460589355393,0.0,0.0,0.0,0.0,0.0,0.0,2.094772847349126
205,637182209.3809518,0.4596317600374833,14858120.960504457,0.014521684017717494,0.0,0.0,10206502.18492207,0.004906807135557776,0.0,0.0,0.0,0.0,0.47906025119075857
206,0.0,0.0,120860977.99149951,0.10619114616069475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10619114616069475
207,2922736874.025694,1.6936895168979178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6936895168979178
208,2340758164.88373,1.732382444044474,0.0,0.0,1518842507.0244536,2.7383481784924424,0.0,0.0,0.0,0.0,0.0,0.0,4.470730622536916
209,0.0,0.0,100036652.99149755,0.07017039297175141,525918049.9152537,0.6895027148279922,0.0,0.0,0.0,0.0,0.0,0.0,0.7596731077997436
210,0.0,0.0,1057678486.3751116,0.781673006304871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781673006304871
211,542623174.4471807,0.41573131611959385,743469848.1221399,0.7099764664530055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257077825725994
212,2178536358.7422743,1.7003622781847327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7003622781847327
213,876776645.0969241,0.7682474240067393,268700805.4895236,0.3022140040045933,1416534229.7893045,3.070986685671723,0.0,0.0,0.0,0.0,0.0,0.0,4.141448113683055
214,0.0,0.0,16715401.336822834,0.016556818628873083,278870456.5569488,0.5000809109869365,157780521.88445455,0.0656722952664558,788452051.5788174,0.634844485510734,0.0,0.0,1.2171545103929993
215,1258174138.777756,0.9253719418500342,3992483.533193789,0.004116015927426863,0.0,0.0,0.0,0.0,195957902.87365258,0.19087632985768968,0.0,0.0,1.1203642876351507
216,119415042.7240971,0.0732246143929665,34792027.19694135,0.02882671965756671,105413916.07689805,0.1645556460260043,81880878.69613199,0.032939513372500756,0.0,0.0,0.0,0.0,0.2995464934490383
217,1847265986.492927,1.3021540874907627,298184707.49291927,0.27155144364201306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5737055311327757
218,15410446.482088955,0.012264323700958264,259306069.0644654,0.2564369923013864,0.0,0.0,25389575.344323665,0.012297091403683711,0.0,0.0,0.0,0.0,0.2809984074060284
219,0.0,0.0,25529949.572949722,0.029697469380837827,1581242862.8645573,3.1844508752709455,0.0,0.0,0.0,0.0,0.0,0.0,3.2141483446517833
220,2465201288.6520677,1.7200662942664562,102224443.56157371,0.08724572513773987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.807312019404196
221,2791007493.924201,1.7313302534372261,131128677.84754099,0.10596600031349901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8372962537507251
222,102638420.74137788,0.07217336971188035,290278324.059979,0.2587687246503371,458493250.0954081,0.7812785108686535,5147516.946785903,0.0023026182297680763,0.0,0.0,0.0,0.0,1.114523223460639
223,0.0,0.0,27042927.30979704,0.029516638076430728,251657122.83811232,0.50161695480394,0.0,0.0,0.0,0.0,0.0,0.0,0.5311335928803707
224,0.0,0.0,23979016.311822347,0.029566803701583683,316706497.9078218,0.7075407068898478,0.0,0.0,0.0,0.0,0.0,0.0,0.7371075105914315
225,307916056.44972247,0.21635308590792884,12906303.538108742,0.012201512798837043,334043898.2567286,0.5912254539681199,0.0,0.0,1104878341.6900182,0.9459402040687825,0.0,0.0,1.7657202567436683
226,2590974669.805847,1.6739418484312758,15670856.040340515,0.01407026685622025,395757609.711391,0.6600448892157935,0.0,0.0,0.0,0.0,0.0,0.0,2.3480570045032896
227,2201396649.889458,1.722752659957101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.722752659957101
228,2474933082.7256875,1.7285700603465206,9301666.344262876,0.0092760700838612,319093719.8494471,0.5865245434645051,0.0,0.0,0.0,0.0,0.0,0.0,2.324370673894887
229,2943090480.1702256,1.7085004469009613,249665630.37599707,0.18013207630019606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8886325232011574
230,0.0,0.0,70286115.48363674,0.07837484514596757,1554645366.1208174,3.1014638691693768,0.0,0.0,0.0,0.0,0.0,0.0,3.1798387143153444
231,49608582.796562456,0.04240588884722319,401193372.6696339,0.42331680269446836,6823895.235830067,0.014152686660807158,0.0,0.0,0.0,0.0,0.0,0.0,0.4798753782024987
232,339162836.1997901,0.30376618268804434,0.0,0.0,0.0,0.0,58268446.71237859,0.033896214323784424,0.0,0.0,0.0,0.0,0.33766239701182876
233,325314155.37752134,0.24879798045709356,0.0,0.0,7666231.916690474,0.014998125821972946,28606573.658476517,0.014584310202612192,0.0,0.0,0.0,0.0,0.2783804164816787
234,2895543331.172453,1.7062503207526407,145210217.84553385,0.11450217305896478,459872246.4797193,0.6908450538643821,0.0,0.0,0.0,0.0,0.0,0.0,2.5115975476759878
235,55730912.092838466,0.04161417706162823,4456139.286422751,0.00459796323892281,86753867.1717608,0.16390123286992184,10008913.22893765,0.005391965241060635,112556677.93892528,0.10649820568590423,0.0,0.0,0.32200354409743775
236,0.0,0.0,26824276.489408605,0.02905961141524304,43305201.081193,0.08788840439581219,44774861.999488935,0.023689365779655955,370518544.65783346,0.36476420611713994,0.0,0.0,0.5054015877078512
237,0.0,0.0,209292639.02218026,0.20012741252787092,0.0,0.0,59801660.37935762,0.02809514342038076,0.0,0.0,0.0,0.0,0.2282225559482517
238,210356259.7962503,0.156348485069992,4237627.331887077,0.004322450133674839,1638763963.3644724,2.9380350851521375,32349882.354399003,0.014557295818601927,0.0,0.0,0.0,0.0,3.113263316174406
239,864599327.9999647,0.5808097799879238,277341115.27427,0.24143206385186158,1868925160.3885715,3.0928053967925533,2556778.761866836,0.0009630482740271178,0.0,0.0,0.0,0.0,3.9160102889063655
240,2204946352.6661963,1.7262301234021726,55459792.71265355,0.05968182953565425,1478357327.8422837,2.8701389598590246,0.0,0.0,0.0,0.0,0.0,0.0,4.656050912796852
241,2178760925.5156236,1.7005821813292583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7005821813292583
242,107835295.63562301,0.07233535469449606,215898364.8279624,0.18602115977314404,34258159.999343306,0.057010010083282554,81116515.60014209,0.03380444277855533,0.0,0.0,0.0,0.0,0.34917096732947794
243,146598171.67929983,0.10772078378359462,137651667.74403048,0.1319452998446996,1050795670.7823515,1.8729837461794263,0.0,0.0,0.0,0.0,0.0,0.0,2.1126498298077205
244,288131747.84753036,0.2123325731503753,134364755.03395915,0.13034726386571338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426798370160887
245,2131073032.5096667,1.7061225207219177,3625741.0459314752,0.004182655709625777,7042059.250607735,0.015538299785980798,26291660.780167006,0.014694581540954385,190362705.3558359,0.20226512077335407,0.0,0.0,1.942803178531833
246,3207794575.178793,1.708225812086519,0.0,0.0,0.0,0.0,38261684.12749353,0.011015888413255027,0.0,0.0,0.0,0.0,1.719241700499774
247,132005292.71894348,0.1113191902098135,121600886.33888763,0.13386823078799232,106453204.79366502,0.2234476864900475,73667777.38146026,0.03939807337549596,0.0,0.0,0.0,0.0,0.5080331808633493
248,2550798207.836173,1.6842036191391325,176976012.16191024,0.1534160281322713,0.0,0.0,0.0,0.0,138810794.872806,0.11033725548766367,0.0,0.0,1.9479569027590673
249,0.0,0.0,44401940.10853681,0.04519070588166547,638364464.5330219,1.1816786387619969,135967241.3118722,0.059052254982019,0.0,0.0,0.0,0.0,1.2859215996256812
250,2654485816.523729,1.725592657515209,13694503.382168874,0.011615454128504014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.737208111643713
251,2902140999.0679455,1.7111252922113647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7111252922113647
252,486119568.25357425,0.29514128107684756,0.0,0.0,0.0,0.0,117334868.85552305,0.04440999737948671,26823353.32769461,0.020861468583262946,0.0,0.0,0.3604127470395972
253,0.0,0.0,26518384.357275818,0.028633410196543394,1636755500.861577,3.0766127573241406,0.0,0.0,0.0,0.0,0.0,0.0,3.105246167520684
254,2336953015.2336354,1.728859688770081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728859688770081
255,716817852.234167,0.5796743216223077,0.0,0.0,1135732668.3031847,2.2845316481889846,0.0,0.0,0.0,0.0,0.0,0.0,2.8642059698112923
256,2066080180.568835,1.6220258376248307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6220258376248307
257,141333561.71238393,0.10534960369513892,57282569.059928685,0.05685468237123171,75804542.48253395,0.14384550965619847,84769825.66859017,0.03873419498844781,0.0,0.0,0.0,0.0,0.3447839907110169
258,2448606940.0513906,1.7055698247588122,15276172.855135813,0.015349847502662033,1693948454.5271235,2.9688853085057785,0.0,0.0,0.0,0.0,0.0,0.0,4.689804980767253
259,2210928464.1155386,1.7320927998368791,0.0,0.0,1497193749.3340573,2.927628576496656,0.0,0.0,0.0,0.0,0.0,0.0,4.659721376333535
260,79703156.07466957,0.0716031765535152,3646719.488212917,0.004531682779587265,221306331.60952115,0.49525536355336636,4763390.88450706,0.002860976642126061,0.0,0.0,0.0,0.0,0.5742511995285948
261,3203815739.7175336,1.7055698247588122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7055698247588122
262,2210925509.1025534,1.7320899038823883,0.0,0.0,882315535.2789629,1.7014105151436358,0.0,0.0,0.0,0.0,0.0,0.0,3.433500419026024
263,2282224328.440627,1.6701367128146085,3804284.5576564185,0.0038794460510751146,228521037.2872982,0.4330891363153649,0.0,0.0,0.0,0.0,0.0,0.0,2.1071052951810487
264,20946888.156921607,0.01231333992984269,249122304.3926844,0.18421102454466592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965243644745086
265,81902411.7356392,0.05521428138996379,715625389.3628695,0.587898438930211,0.0,0.0,4764769.156164988,0.0019134191708733335,275810102.8376014,0.2152925682723341,0.0,0.0,0.8603187077633822
266,0.0,0.0,407832935.60091794,0.343220784691534,385511499.08627915,0.6238026307693161,0.0,0.0,0.0,0.0,0.0,0.0,0.9670234154608501
267,178324235.7761302,0.14105265291603386,54135363.28476539,0.056967142612772886,10854605.762096759,0.02214307386123,334033.0690113111,0.00019353187185040295,0.0,0.0,0.0,0.0,0.22035640126188713
268,1545649719.875745,0.9296698098482483,0.0,0.0,33527270.528368317,0.052759034315120384,0.0,0.0,386910806.28069556,0.29891705467086854,0.0,0.0,1.2813458988342372
269,0.0,0.0,132642008.64294401,0.10645531465104516,0.0,0.0,49160331.72353546,0.019367534596642828,370486056.9544761,0.2816157413714487,0.0,0.0,0.4074385906191367
270,457143668.93873763,0.30720165871904037,349877280.2522054,0.30427746285959645,0.0,0.0,6500929.992833284,0.0028620982783649157,0.0,0.0,0.0,0.0,0.6143412198570017
271,1892461523.0253406,1.7258819080196224,3313197.082065327,0.004500618257082326,64508444.91575645,0.16062708248111537,57895688.8071165,0.03553131469511555,0.0,0.0,0.0,0.0,1.9265409234529356
272,2306139606.007718,1.7003474312603706,4025504.159470916,0.0043742025873368135,114270366.47932167,0.22754985396325614,973954.8510665837,0.000530844819099071,276710242.28835076,0.2717838450620978,0.0,0.0,2.2045861776921605
273,1598522302.6720223,0.9187019873482984,0.0,0.0,0.0,0.0,0.0,0.0,10415124.433043536,0.008179404379706606,0.0,0.0,0.9268813917280051
274,0.0,0.0,135705399.91751197,0.1330287465467887,1729317034.8351018,3.063828522560663,0.0,0.0,0.0,0.0,0.0,0.0,3.196857269107452
275,2012614371.4799702,1.7162750474668034,0.0,0.0,1350392716.4649653,2.852789488320952,0.0,0.0,0.0,0.0,0.0,0.0,4.5690645357877555
276,0.0,0.0,213541329.11705413,0.18301753499992662,1945264413.6435468,3.0579405698658375,42272724.03565448,0.016942273993119525,0.0,0.0,0.0,0.0,3.2579003788588836
277,19457668.32005225,0.012093014951650518,25785660.456308585,0.02142613444314842,888693715.8216553,1.3219525023880374,0.0,0.0,158274685.772543,0.11668606449422401,0.0,0.0,1.4721577162770603
278,3033817079.2888308,1.7135406704401164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7135406704401164
279,2595779940.7514586,1.6778485463913704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6778485463913704
280,194703455.46130544,0.14947168914111955,39793699.1514819,0.040752918508556384,316806749.6172594,0.6106046460250143,0.0,0.0,48104440.67335488,0.04674152966564527,0.0,0.0,0.8475707833403355
281,2779846440.3733296,1.722669856108459,0.0,0.0,86925651.96701244,0.1400677637011291,15480700.517205592,0.005721515035022294,0.0,0.0,0.0,0.0,1.8684591348446105
282,2359415876.696002,1.7004149608598715,98747789.00359404,0.09811720537370794,42232322.631779924,0.08141634589788868,2421264.3562995885,0.0012156413675003322,0.0,0.0,0.0,0.0,1.8811641534989687
283,2898588808.0198574,1.7085004469009613,0.0,0.0,56393625.16503851,0.0856612527144917,0.0,0.0,0.0,0.0,0.0,0.0,1.794161699615453
284,2646302255.949433,1.7189354780744135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7189354780744135
285,0.0,0.0,169013611.16336596,0.13505263862176056,9789262.28782409,0.014975858896700497,40911554.718632564,0.016108496338878606,0.0,0.0,0.0,0.0,0.16613699385733965
286,2028970842.5326862,1.733751733139998,0.0,0.0,120913281.966665,0.2753659329499712,0.0,0.0,42144780.304464266,0.04830832238196911,0.0,0.0,2.0574259884719384
287,2291389298.38846,1.6867006414474548,25647856.190894146,0.02680682332990765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7135074647773625
288,418873031.1681831,0.3074785840137795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074785840137795
289,0.0,0.0,55847219.70859088,0.06456001124726074,228688881.5703663,0.49281460240451674,35674308.43284768,0.01990808296620786,0.0,0.0,0.0,0.0,0.5772826966179853
290,3046506844.0798225,1.7225221154754222,0.0,0.0,36230484.81467994,0.05591123763262791,0.0,0.0,95435191.86626421,0.0740922293547532,0.0,0.0,1.8525255824628033
291,1843532471.597867,1.2701403991511084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2701403991511084
292,158179166.47244307,0.10847595945130328,0.0,0.0,120805817.83222637,0.20941474790295037,69746770.8091405,0.031076884980031826,0.0,0.0,0.0,0.0,0.3489675923342854
293,2977778002.848852,1.733751733139998,0.0,0.0,0.0,0.0,3544242.144567023,0.0008299845420638365,0.0,0.0,0.0,0.0,1.734581717682062
294,1891201516.1225734,1.7244439115168042,194658070.98631415,0.23669012002699194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9611340315437962
295,0.0,0.0,41905695.7921803,0.04515885884825089,1653741045.9764667,3.1258720218670097,0.0,0.0,0.0,0.0,0.0,0.0,3.1710308807152607
296,0.0,0.0,824392163.1787035,0.7771494561253217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7771494561253217
297,0.0,0.0,379733733.56016773,0.42675218436916484,602910636.6987283,1.2950186395399053,80547898.27407378,0.042045868955519414,0.0,0.0,0.0,0.0,1.7638166928645895
298,0.0,0.0,93805821.69759755,0.07945410267610134,1936778789.7010918,2.9367399246621684,7318403.546189155,0.0028906855415648685,0.0,0.0,0.0,0.0,3.0190847128798346
299,228387053.58209455,0.14272267835252328,0.0,0.0,0.0,0.0,94488462.24772415,0.038371430893043096,250111739.27140114,0.19477734736264155,0.0,0.0,0.3758714566082079
300,0.0,0.0,25282611.717380557,0.02914809057774933,48151164.47810395,0.10412607874640593,24326673.16829239,0.014175404870496934,8603108.60531373,0.009380045223586724,0.0,0.0,0.15682961941823892
301,3121718652.3830824,1.6507784773682221,19618262.966486055,0.014790491290605043,10520780.617324358,0.015356745011107863,0.0,0.0,87860334.99081065,0.0635035735035171,0.0,0.0,1.744429287173452
302,208975682.8698757,0.1551138031221208,318041976.5783728,0.30138140546203973,0.0,0.0,73647532.96436945,0.03427353136530946,0.0,0.0,0.0,0.0,0.49076873994947
303,0.0,0.0,15156794.747678246,0.016173284212683794,82045025.61684324,0.1629830767690167,2580756.8678076062,0.001525578742573076,8692467.380926859,0.008766716963570726,0.0,0.0,0.1894486566878443
304,0.0,0.0,317807681.3304541,0.3351322345251231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351322345251231
305,2289875852.5360165,1.6853003805095796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6853003805095796
306,12082182.142318245,0.012109443555332592,164730370.19412994,0.2066412978159213,0.0,0.0,0.0,0.0,352887511.4759386,0.4223479322159953,0.0,0.0,0.6410986735872493
307,2562479743.3138065,1.6507784773682221,0.0,0.0,210252245.28356183,0.33278805668153555,0.0,0.0,0.0,0.0,0.0,0.0,1.9835665340497577
308,0.0,0.0,4386680.6307302425,0.004617725674816178,373427962.6733037,0.6968407451547698,0.0,0.0,0.0,0.0,0.0,0.0,0.701458470829586
309,147358941.679942,0.10838902975922182,68314803.0832249,0.06646118274632415,8285490.328246046,0.015691350718197137,41702268.54279808,0.02013923723144871,0.0,0.0,0.0,0.0,0.21068080045519183
310,74655441.71115465,0.07391536902465742,33785912.18106221,0.044651608902933265,138205141.76922816,0.34255268641846504,114043835.27298862,0.06665192421703445,10807998.839474324,0.013091025204598799,0.0,0.0,0.540862613767689
311,55194271.167429246,0.042022714389091234,15737938.221028578,0.01626460765458446,85000587.60894954,0.16318773726163582,144179671.40280846,0.06427420678728377,56301896.378131844,0.051618364805996464,0.0,0.0,0.3373676308985918
312,2162037595.7292323,1.6842036191391325,29997785.529226616,0.03086261664022286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7150662357793554
313,667130232.6941775,0.4755835580162006,27410676.156016007,0.026323942418355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019075004345556
314,2067473481.5137422,1.7175864933525755,22841932.795955643,0.026883990801609425,146810822.4982509,0.32509850233828486,0.0,0.0,57203191.892739415,0.06377917988870734,0.0,0.0,2.133348166381177
315,0.0,0.0,523863586.6063477,0.5950540495150436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950540495150436
316,18342694.479870725,0.012561007382388169,0.0,0.0,61418325.599127665,0.10600190596226136,0.0,0.0,329372111.6251838,0.2787209217733096,0.0,0.0,0.3972838351179591
317,0.0,0.0,691985142.7406358,0.7671645462442239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671645462442239
318,1064085586.1711609,0.761244725812942,0.0,0.0,0.0,0.0,130289972.42056781,0.0543198232947366,0.0,0.0,0.0,0.0,0.8155645491076786
319,520187679.86499995,0.37222728344108197,0.0,0.0,72351687.42837773,0.13212772990111998,0.0,0.0,0.0,0.0,0.0,0.0,0.5043550133422019
320,40800283.0608771,0.025056616684115726,19293882.33707059,0.016051193799610484,460199895.1072486,0.694865126938647,0.0,0.0,0.0,0.0,0.0,0.0,0.7359729374223732
321,1740642706.9151902,1.2626386167921746,707952010.3784103,0.6418810223371739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9045196391293486
322,988567464.4960543,0.5771457664230863,0.0,0.0,218008957.30605322,0.33055991903093546,0.0,0.0,1027491822.1028563,0.7602842691209326,0.0,0.0,1.6679899545749544
323,2794127667.53649,1.733751733139998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733751733139998
324,2761866693.162659,1.70872322949317,22993585.94820662,0.020487853226309822,0.0,0.0,35592441.15967201,0.01553649997287917,0.0,0.0,0.0,0.0,1.7447475826923589
325,279148896.5964699,0.21806130218355035,4009299.500449193,0.004307970831506818,1672255886.9359016,3.1588708716700866,0.0,0.0,0.0,0.0,0.0,0.0,3.381240144685144
326,2949855578.661952,1.713423987469715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.713423987469715
327,34418803.09385135,0.02736486759238363,828113629.7902443,0.7823336857691368,0.0,0.0,718040.8527763643,0.0003432972335543317,0.0,0.0,0.0,0.0,0.8100418505950747
