,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
11834,0.10833031150207995,131054381.45569414,0.0,2258392620.952808,178303379.54230642,1.4330213676032033
11835,0.0,0.0,0.0,103480111.81204796,178303379.54230642,0.1311647702668749
11836,0.0,0.0,0.0,2507978361.8912826,178303379.54230642,1.5367458241832552
11837,0.0,0.0,0.0,2271363302.404601,178303379.54230642,1.3525988043162116
11838,0.010025042770824735,11013192.670244275,0.0,1948120049.237679,178303379.54230642,1.3454836858279655
11839,0.0,0.0,0.0,2171003364.9595027,178303379.54230642,1.358482504587967
11840,0.05135232080400748,50336181.48857223,0.0,67986016.51949255,178303379.54230642,0.06567004695747036
11841,0.0,0.0,0.0,2494040310.0734677,178303379.54230642,1.3397024076720163
11842,0.0,0.0,0.0,2568634206.022812,178303379.54230642,1.8855781033424295
11843,0.0,0.0,0.0,77417063.13869366,178303379.54230642,0.11487662574590843
11844,0.07931126658516839,94852058.21765435,0.0,2146917992.1568213,178303379.54230642,1.4229400661717588
11845,0.007968995281388697,6323918.366390903,0.0,411708713.8116715,178303379.54230642,0.39790072837753543
11846,0.0,0.0,0.0,281685260.5138911,178303379.54230642,0.22303923138674314
11847,0.0,0.0,0.0,346985184.7359761,178303379.54230642,0.20810029082444262
11848,0.0,0.0,0.0,272095901.3160338,178303379.54230642,0.20997604963571478
11849,0.021635184539869297,22003899.70613396,0.0,1833790968.5558853,178303379.54230642,1.3661709362085246
11850,0.0,0.0,0.0,2041802928.874818,178303379.54230642,1.331800733238726
11851,0.019345190397344378,20852870.663871937,0.0,1528306667.2900991,178303379.54230642,1.0695853051108977
11852,0.0,0.0,0.0,1803023978.5426147,178303379.54230642,1.3428473015332445
11853,0.0,0.0,0.0,2021372629.003225,178303379.54230642,1.3488071840364837
11854,0.0,0.0,0.0,1722241778.2394161,178303379.54230642,1.3614871215737288
11855,0.0,0.0,0.0,1132294513.7442837,178303379.54230642,0.9468698586916997
11856,0.0,0.0,0.0,1477962139.3664737,178303379.54230642,1.360981862204413
11857,0.0,0.0,0.0,1605432740.8661797,178303379.54230642,1.3702030999169372
11858,0.0,0.0,0.0,2162328428.017419,178303379.54230642,1.441145459494679
11859,0.0,0.0,0.0,244655613.36401898,178303379.54230642,0.1677517973097179
11860,0.0,0.0,0.0,123463917.9806197,178303379.54230642,0.13670330402589984
11861,0.0,0.0,0.0,2723820799.8849826,178303379.54230642,1.3507942387970342
11862,0.5383948735482029,705165815.2737567,0.0,1031209602.8635259,178303379.54230642,0.7426975602196721
11863,0.0,0.0,0.0,1920965014.965169,178303379.54230642,1.3526755662085574
11864,0.0,0.0,0.0,446725819.65778124,178303379.54230642,0.36242375991653325
11865,0.0,0.0,0.0,1786304961.875448,178303379.54230642,1.3210118722283877
11866,0.0,0.0,0.0,155226640.0084242,178303379.54230642,0.1149139598301066
11867,0.6238634806136341,668051681.2743366,0.0,953323121.4078053,178303379.54230642,0.8726186452241746
11868,0.0,0.0,0.0,1541464270.5511374,178303379.54230642,1.3210118722283877
11869,0.41573441035334874,478796984.6729808,0.0,686388671.2415278,178303379.54230642,0.5839887128462999
11870,0.0003124722275289426,276727.71256964456,0.0,1635370995.6479707,178303379.54230642,1.38119468793492
11871,0.0,0.0,0.0,434516010.0229244,178303379.54230642,0.3508871975689755
11872,0.0,0.0,0.0,2047669506.5281653,178303379.54230642,1.3355881155133695
11873,0.0,0.0,0.0,2651688167.3694706,178303379.54230642,1.6348123551782956
11874,0.19700115479903063,228244289.66395897,0.0,2204311789.3930807,178303379.54230642,1.5680640965442536
11875,0.6029074424258495,881584634.185632,0.0,923961858.33685,178303379.54230642,0.628455530211171
11876,0.0,0.0,0.0,186192482.77926803,178303379.54230642,0.16478615419821405
11877,0.008223057214005538,11471966.57627577,0.0,119316987.3601249,178303379.54230642,0.06673381549779683
11878,0.003454805937523851,3731077.0033651823,0.0,594282035.323386,178303379.54230642,0.5651309548626798
11879,0.0,0.0,0.0,1650377279.6446238,178303379.54230642,1.436454291731575
11880,0.0,0.0,0.0,2393350850.820133,178303379.54230642,1.3703714857625027
11881,0.0,0.0,0.0,319321207.9294678,178303379.54230642,0.17879565045810283
11882,0.32809622510370035,350729420.83124906,0.0,357429701.7118937,178303379.54230642,0.33444240544783355
11883,0.0,0.0,0.0,2388382479.8583035,178303379.54230642,1.3656659736198293
11884,0.06700892421464621,86117129.51236787,0.0,175675370.87858033,178303379.54230642,0.10357581969629803
11885,0.5390527685504183,641354199.8704593,0.0,753023381.8876646,178303379.54230642,0.6247296226655097
11886,0.0,0.0,0.0,1928884590.0147753,178303379.54230642,1.3295179838221072
11887,0.0,0.0,0.0,471265637.11580646,178303379.54230642,0.549502759988254
11888,0.08020456798157069,83340682.98928213,0.0,1761698467.722866,178303379.54230642,1.3986376139289127
11889,0.38469719653853846,478690997.7235177,0.0,592923950.5463498,178303379.54230642,0.4433618564260697
11890,0.0,0.0,0.0,1847454020.3927402,178303379.54230642,1.3454158031576018
11891,0.026631660922652116,29888496.13658287,0.0,152767756.21525282,178303379.54230642,0.1156813786231421
11892,0.0,0.0,0.0,1918617182.2831116,178303379.54230642,1.3506206992177239
11893,0.0,0.0,0.0,2042499711.0772886,178303379.54230642,1.576337579599432
11894,0.0,0.0,0.0,2323392701.5193768,178303379.54230642,1.3648680846064825
11895,0.0,0.0,0.0,1906066915.5271132,178303379.54230642,1.32674994153632
11896,0.0,0.0,0.0,2374442960.4226413,178303379.54230642,1.3863255652314965
11897,0.0,0.0,0.0,58824243.17266123,178303379.54230642,0.05824778355902661
11898,0.39591687894208216,411512243.64747995,0.0,503985509.3911967,178303379.54230642,0.5011303105528695
11899,0.0,0.0,0.0,147772040.50148118,178303379.54230642,0.1988542765574809
11900,0.30593125432277585,329456453.7162511,0.0,415871326.36344635,178303379.54230642,0.46081545848694305
11901,0.0,0.0,0.0,136869976.51895455,178303379.54230642,0.11173729107401875
11902,0.08124140659768729,70438287.46396853,0.0,104225528.55466464,178303379.54230642,0.14608289845388545
11903,0.0,0.0,0.0,89569421.07629816,178303379.54230642,0.07453721468548342
11904,0.14666409569199884,209576956.45180845,0.0,404548623.94134694,178303379.54230642,0.33590887976940786
11905,0.0,0.0,0.0,1272773900.1023214,178303379.54230642,0.9565376959108953
11906,0.0,0.0,0.0,2173544895.6064744,178303379.54230642,1.3534139557680052
11907,0.0,0.0,0.0,1947056826.619094,178303379.54230642,1.3687860507267795
11908,0.0,0.0,0.0,1797651560.180429,178303379.54230642,1.3359371912282583
11909,0.0,0.0,0.0,2163727474.133793,178303379.54230642,1.7818643014852635
11910,0.0,0.0,0.0,2245248050.229789,178303379.54230642,1.6407124353282656
11911,0.0,0.0,0.0,1915470236.2368832,178303379.54230642,1.3478663136092355
11912,0.0,0.0,0.0,1765899303.5510294,178303379.54230642,1.720016967309816
11913,0.22013585385622295,258996964.4112237,0.0,432990013.17765605,178303379.54230642,0.3746003018793719
11914,0.0,0.0,0.0,1791802773.563393,178303379.54230642,1.295028652607269
11915,0.0,0.0,0.0,80645305.82796083,178303379.54230642,0.10370909437553197
11916,0.07380872198430477,69444646.41691041,0.0,180475936.76892477,178303379.54230642,0.17761215723503587
11917,0.0,0.0,0.0,1814663495.7521925,178303379.54230642,1.3536370069122312
11918,0.0,0.0,0.0,1613821822.7671382,178303379.54230642,1.3536370069122312
11919,0.0,0.0,0.0,27078444.65832406,178303379.54230642,0.031975196037692416
11920,0.0,0.0,0.0,97179061.69890633,178303379.54230642,0.08484760038128199
11921,0.6344117633471087,845190847.8288746,0.0,951234495.2980466,178303379.54230642,0.7020188035471854
11922,0.0,0.0,0.0,38777222.85492532,178303379.54230642,0.03146885312882844
11923,0.0,0.0,0.0,2040809526.216356,178303379.54230642,1.33445871162955
11924,0.031080501930777497,32462517.58803471,0.0,120225900.83486524,178303379.54230642,0.08327567561637839
11925,0.0,0.0,0.0,19852104.493878085,178303379.54230642,0.02278448635562707
11926,0.0,0.0,0.0,96626790.4329305,178303379.54230642,0.07961561761047609
11927,0.0,0.0,0.0,2267364258.9554334,178303379.54230642,1.350080018297342
11928,0.0,0.0,0.0,2171361259.7117367,178303379.54230642,1.3587606074861411
11929,0.0,0.0,0.0,274253513.8773936,178303379.54230642,0.30218766395708724
11930,0.0,0.0,0.0,1832758122.4101498,178303379.54230642,1.3639022097228166
11931,0.0,0.0,0.0,1983250548.679247,178303379.54230642,1.3210118722283877
11932,0.0,0.0,0.0,1046296501.5520277,178303379.54230642,0.596759108566854
11933,0.0,0.0,0.0,152605078.53264147,178303379.54230642,0.1011859022201115
11934,0.0,0.0,0.0,1008026281.3247305,178303379.54230642,0.7055294378939179
11935,0.0,0.0,0.0,246884139.6561169,178303379.54230642,0.17104221473037595
11936,0.24928146235942256,219206446.12573516,0.0,254460460.00227618,178303379.54230642,0.28252507423122875
11937,0.0,0.0,0.0,1907729079.5939577,178303379.54230642,1.341091962044392
11938,0.0,0.0,0.0,2299139033.3263044,178303379.54230642,1.3478663136092355
11939,0.4457879647264522,504911568.6035226,0.0,834983024.4278501,178303379.54230642,0.7670367123284754
11940,0.6391661056865865,641857486.0824637,0.0,1022420383.7696309,178303379.54230642,1.2910040516035877
11941,0.0,0.0,0.0,1855054487.2802553,178303379.54230642,1.295028652607269
11942,0.0,0.0,0.0,1735614590.5627255,178303379.54230642,1.039373771539029
11943,0.0,0.0,0.0,138061989.69374886,178303379.54230642,0.10769643012285413
11944,0.20732284691085634,227683926.64097768,0.0,508539568.620075,178303379.54230642,0.4100660074650333
11945,0.0,0.0,0.0,47486819.32752469,178303379.54230642,0.042491418726093855
11946,0.0,0.0,0.0,777427738.7215862,178303379.54230642,0.6641370731264827
11947,0.0,0.0,0.0,1924727201.2683198,178303379.54230642,1.3268376748322932
11948,0.0,0.0,0.0,876474017.3955379,178303379.54230642,0.5517727475198245
11949,0.0,0.0,0.0,3560431463.413101,178303379.54230642,1.8670800012305433
11950,0.08266252363334313,78030446.1125653,0.0,1798472106.4490223,178303379.54230642,1.4430052567345117
11951,0.0,0.0,0.0,274848723.8873596,178303379.54230642,0.3885292271100931
11952,0.11786878734545944,139922421.45161968,0.0,298952648.84692556,178303379.54230642,0.22963394994668768
11953,0.0,0.0,0.0,102802935.64399081,178303379.54230642,0.055781425446061295
11954,0.1838345790867119,222762442.59362808,0.0,882649410.4331095,178303379.54230642,0.7738726838553915
11955,0.0,0.0,0.0,213961193.5520728,178303379.54230642,0.1350184263084626
11956,0.0,0.0,0.0,2247740461.3439436,178303379.54230642,1.3104074617420067
11957,0.0,0.0,0.0,223714563.38706106,178303379.54230642,0.21934335932974136
11958,0.0,0.0,0.0,2219433336.3405614,178303379.54230642,1.4216388302702023
11959,0.01316464333991853,15399773.354233705,0.0,1991213863.6179152,178303379.54230642,1.383721357397655
11960,0.0,0.0,0.0,206827986.7244922,178303379.54230642,0.1554821783134665
11961,0.0,0.0,0.0,79840052.33645102,178303379.54230642,0.04766161988262833
11962,0.0,0.0,0.0,370147866.20239365,178303379.54230642,0.2965771897197314
11963,0.0,0.0,0.0,2330110756.1777067,178303379.54230642,1.4811211714796206
11964,0.0,0.0,0.0,1358360026.0171201,178303379.54230642,1.3379874813758161
11965,0.0,0.0,0.0,1817663587.7453017,178303379.54230642,1.3184330459473421
11966,0.0,0.0,0.0,657914453.4865872,178303379.54230642,0.5620911774775436
11967,0.0,0.0,0.0,230051960.950513,178303379.54230642,0.2171384668663563
11968,0.0,0.0,0.0,1152031822.9195495,178303379.54230642,0.7890589519042593
11969,0.0,0.0,0.0,827304742.7295885,178303379.54230642,0.7748652709601
11970,0.0,0.0,0.0,1702644330.2601538,178303379.54230642,1.342137295061229
11971,0.0,0.0,0.0,24646727.82196829,178303379.54230642,0.022669401073058676
11972,0.0,0.0,0.0,2357371270.1911125,178303379.54230642,1.3428473015332445
11973,0.0,0.0,0.0,1710746143.646522,178303379.54230642,1.3479156356785456
11974,0.0,0.0,0.0,584466764.7940341,178303379.54230642,0.5960128675829097
11975,0.0,0.0,0.0,2070966595.4977207,178303379.54230642,1.3590311370806432
11976,0.10267201437860037,93111306.38530372,0.0,384536307.16316366,178303379.54230642,0.4239467473647645
11977,0.0,0.0,0.0,30705382.56739841,178303379.54230642,0.027588579583177345
11978,0.0,0.0,0.0,123211694.258453,178303379.54230642,0.06265941116383605
11979,0.0,0.0,0.0,205022366.47873688,178303379.54230642,0.14378310813562895
11980,0.0,0.0,0.0,2053878766.0995793,178303379.54230642,1.3451058301706738
11981,0.0,0.0,0.0,1776904775.4887123,178303379.54230642,1.3123401346396169
